scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported,avg_trip_speed,avg_trip_timeloss,avg_trip_speed_perc,avg_trip_timeloss_perc,teleported_perc
augmented-downtown,2,vehev2,rfid,22737,3681.21,250210.24,4177.00,495.78999999999996,1.248806778206079,19.923560838089927,False,142.0,180451,1.20,3324.50,-0.8264462809917328,12.688240948413965,6.741741431347414
augmented-downtown,2,vehev7,allgreen,30616,18858.18,122230.35,19507.00,648.8199999999997,,,False,19509.162790697676,258661,1.26,9426.18,,,
augmented-downtown,2,vehev1,no-preemption,27226,32900.97,791452.02,33779.00,878.0299999999988,,,False,,259413,1.44,10503.38,,,
augmented-downtown,2,vehev1,kapusta2,22737,30116.42,63929.04,30995.00,878.5800000000017,-1.1023277179433213,-10.23277179433213,False,9688.327272727272,259240,1.44,10320.11,3.597122302158273,-1.5343127223499176,0.14059821652124826
augmented-downtown,2,vehev3,fuzzy,11718,1936.92,20980.48,2406.00,469.0799999999999,-1.197847866419295,-19.784786641929507,False,30.105263157894736,141874,1.23,2290.51,0.8196721311475308,-3.2756801601543817,-2.5123376951812437
augmented-downtown,2,vehev1,rfid,14368,25719.72,66867.60,26598.00,878.2799999999988,1.2896839467925776,22.46162305989904,False,230.0909090909091,259076,1.35,10220.07,-4.255319148936154,4.914456160003134,0.7774620269162758
augmented-downtown,2,vehev7,kapusta2,27226,22348.02,238160.75,22998.00,649.9799999999996,-1.116592586967036,-11.659258696703588,False,8957.232558139534,260614,1.34,9817.21,1.5151515151515138,-4.563435427042539,-1.2549342616479553
augmented-downtown,2,vehev2,rfid,21907,4448.10,26332.98,4943.00,494.89999999999964,-1.2327275145911971,-23.27275145911971,False,142.0,192234,1.20,3744.54,-1.6393442622950838,-14.288592017433821,-7.365105251693693
augmented-downtown,2,vehev1,kapusta2,32668,19066.44,279263.97,19944.00,877.5600000000013,1.5650771722461039,36.10538715066295,False,8903.454545454546,255982,1.29,9091.67,-7.194244604316536,12.983634548626888,2.0505775978510887
augmented-downtown,2,vehev1,no-preemption,30366,25610.33,477768.57,26489.00,878.6699999999983,,,False,,260830,1.34,10201.27,,,
augmented-downtown,2,vehev7,kapusta2,25029,26330.21,128891.59,26980.00,649.7900000000009,,,False,9172.06976744186,260152,1.36,10261.92,,,
augmented-downtown,2,vehev3,allgreen,24847,1392.51,26117.83,2054.00,661.49,1.0954535335473354,8.713608621831225,False,2058.9565217391305,132861,1.22,2074.98,-1.6129032258064502,3.68953849438608,2.478034601466561
augmented-downtown,2,vehev2,tpnx,32668,69.42,8388.86,565.00,495.58,67.51037165082109,98.51874611923006,False,193.86666666666667,67437,1.44,1037.73,19.00826446280992,73.13744625444266,65.3680831942483
