scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported,avg_trip_speed,avg_trip_timeloss,avg_trip_speed_perc,avg_trip_timeloss_perc,teleported_perc
turin,2,vehev4,kapustaimp,21907,2446.30,54445.95,3192.00,745.6999999999998,2.778735232800556,64.01240434151954,False,368.0857142857143,38301,4.10,1962.42,21.301775147928993,52.00498923889649,45.15186664948232
turin,2,vehev5,rfid,14368,1189.78,17692.31,2032.00,842.22,-1.39090483984101,-39.090483984101,False,211.31578947368422,25053,4.51,1600.52,-3.2188841201716833,-6.031918487946086,-17.086507454316035
turin,2,vehev2,kapustaimp,27548,83.83,9817.53,925.00,841.17,4.095789096981988,75.58468035532255,False,81.84210526315789,4205,6.09,371.37,2.1812080536912637,10.10602246320682,23.670357596660008
turin,2,vehev6,kapusta2,22570,1891.91,32165.60,2886.00,994.0899999999999,3.3592137046688264,70.23112883201973,False,1025.3333333333333,35086,4.24,1833.30,22.89855072463769,53.80591580597125,48.91305930488213
turin,2,vehev1,fuzzy,16993,7542.04,60357.19,8037.00,494.96000000000004,-1.5066091087241833,-50.66091087241833,False,52.878787878787875,42450,5.19,1815.46,0.0,-24.923275945116497,-13.224154486290418
turin,2,vehev5,kapusta2,2094,1133.42,28696.11,1976.00,842.5799999999999,1.0305270773411443,2.9622780431841855,False,569.9473684210526,24448,4.55,1583.78,0.0,0.4287690179806347,0.43575646507839627
turin,2,vehev4,kapusta2,20276,3381.13,75922.48,4126.00,744.8699999999999,1.6687261359368022,40.074049392256185,False,876.0285714285715,48867,3.72,2497.39,6.5902578796561695,30.091507878523228,23.427559622676984
turin,2,vehev4,fuzzy,12811,6199.04,103328.96,6696.00,496.96000000000004,-1.14200866218758,-14.200866218758001,False,52.65714285714286,66224,3.48,3714.63,0.5780346820809301,-6.201772016547968,-4.558157159322351
turin,2,vehev4,no-preemption,30616,5326.66,85074.55,6071.00,744.3400000000001,,,False,,62461,3.47,3450.85,,,
turin,2,vehev1,rfid,10105,2164.23,40280.86,2908.00,743.77,1.3417381701575155,25.469810560535567,False,265.1714285714286,18855,5.45,705.02,1.1131725417439897,24.218288134317934,27.993125835401944
turin,2,vehev2,allgreen,6325,76.89,9450.67,919.00,842.11,4.468981662114709,77.62353762877598,False,920.7368421052631,4472,6.06,374.37,1.6778523489932917,9.809920740080457,21.212121212121215
turin,2,vehev5,fuzzy,14368,3749.08,42004.26,4311.00,561.9200000000001,-4.382838438157587,-338.2838438157587,False,41.78947368421053,49831,3.72,2577.38,-20.171673819742487,-70.74734840705679,-132.8877880076646
turin,2,vehev5,kapusta2,27226,1875.93,22773.77,2719.00,843.0699999999999,-1.0451853378871538,-4.518533788715384,False,705.1578947368421,33408,4.27,1783.26,-0.4662004662004726,-0.9413402919683067,-4.55683525287931
turin,2,vehev6,no-preemption,17651,7021.50,54923.99,8014.00,992.5,,,False,,72227,3.32,4301.57,,,
turin,2,vehev4,tpnx,24847,772.25,27094.52,1517.00,744.75,7.716568468760117,87.04087180657547,False,823.8285714285714,19795,4.74,1466.25,39.00293255131966,60.82122454214607,69.84216459977452
turin,2,vehev1,allgreen,16250,98.00,9073.92,842.00,744.0,31.74244897959184,96.84964445987477,False,844.9714285714285,4240,6.08,363.28,13.857677902621734,63.65128123030127,84.96560527622154
turin,2,vehev5,allgreen,14368,721.28,13393.39,1564.00,842.72,1.1859472049689441,15.679214402618658,False,1567.0,20336,4.69,1480.64,0.6437768240343367,1.9099419001371243,4.958639061550684
turin,2,vehev1,kapusta2,24847,303.74,10608.38,1049.00,745.26,8.178475011523012,87.77278161770921,False,263.51428571428573,4928,6.02,392.14,11.070110701106994,51.17474942414244,78.11722912966252
turin,2,vehev4,fuzzy,11718,5516.81,107641.10,6013.00,496.1899999999996,-1.101639036546841,-10.163903654684091,False,52.65714285714286,62708,3.46,3436.50,-1.7045454545454586,-4.406555145740798,-3.8693434042271324
turin,2,vehev1,kapustaimp,27226,293.82,10849.48,1038.00,744.1800000000001,8.084745762711865,87.63102725366876,False,109.77142857142857,4857,6.02,389.54,10.05484460694699,48.680587576575974,77.368249382601
turin,2,vehev4,fuzzy,27226,5107.45,91659.09,5602.00,494.5500000000002,-1.0424218303534982,-4.242183035349822,False,52.65714285714286,59287,3.53,3231.88,0.5698005698005604,0.36747025094026053,-0.1266635141525363
turin,2,vehev1,no-preemption,20276,4370.97,40441.42,5116.00,745.0299999999997,,,False,,34867,5.26,1313.76,,,
turin,2,vehev3,fuzzy,16993,6616.14,62022.37,7278.00,661.8599999999997,1.3825478300035972,27.669771830071276,False,47.303030303030305,41759,5.16,1710.51,-1.1494252873563093,6.94646937221195,1.7597101653845204
turin,2,vehev1,no-preemption,30616,2688.84,32519.26,3432.00,743.1599999999999,,,False,,24557,5.41,865.26,,,
turin,2,vehev5,tpnx,10105,914.82,24543.37,1757.00,842.18,1.0504580135983035,4.803429832046446,False,486.10526315789474,22219,4.61,1527.85,0.21739130434783593,0.7232062794838234,1.5377116015244163
turin,2,vehev1,fuzzy,6325,3298.64,44259.35,3794.00,495.3600000000001,-1.2243167908190344,-22.431679081903443,False,52.27272727272727,27298,5.37,969.61,-0.7393715341959317,-11.418689097260536,-11.81747429648139
turin,2,vehev4,rfid,24847,6114.66,118433.08,6860.00,745.3400000000001,-1.0261011693001652,-2.610116930016515,False,265.1714285714286,66158,3.45,3781.31,1.1730205278592365,-1.0380872474254899,-0.792224016575771
turin,2,vehev4,rfid,17651,5186.33,91781.22,5931.00,744.6700000000001,1.0679285737698914,6.36077874853529,False,265.1714285714286,62003,3.50,3385.36,1.1560693641618602,4.661648206505964,2.7617464399974923
turin,2,vehev1,kapusta2,27226,802.51,18186.33,1548.00,745.49,2.9600378811478985,66.21664856490955,False,258.45714285714286,7925,5.84,471.16,6.764168190127973,37.927672748830766,63.072550207352876
turin,2,vehev2,kapusta2,2094,213.39,11248.67,1056.00,842.61,1.621678616617461,38.335500650195065,False,302.7894736842105,5048,6.03,392.39,1.005025125628145,5.045494143838935,10.970017636684304
turin,2,vehev4,kapustaimp,6479,5904.91,82962.58,6649.00,744.0900000000001,1.026213778025406,2.554416885324351,False,1058.7714285714285,66462,3.45,3706.40,-0.28901734104045396,1.5590555363735326,0.2072072072072051
