scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported
turin,2,vehev5,rfid,14368,1752.27,13556.43,2594.00,841.73,-2.6332106093620857,-163.32106093620857,False,211.31578947368422,22728
turin,2,vehev2,kapustaimp,27548,71.68,4093.39,913.00,841.3199999999999,4.7412109375,78.90834191555098,False,74.52631578947368,2423
turin,2,vehev6,kapusta2,22570,10432.92,42291.10,11427.00,994.0799999999999,1.4197463413886044,29.564882764766644,False,2335.6969696969695,77976
turin,2,vehev1,fuzzy,16993,3841.66,11840.72,4336.00,494.34000000000015,-2.6827796671717983,-168.27796671717982,False,52.55882352941177,20196
turin,2,vehev1,tpn4,22760,98.70,2971.75,843.00,744.3,18.9,94.70899470899471,False,446.0857142857143,2359
turin,2,vehev5,kapusta2,2094,1002.81,8686.24,1845.00,842.19,2.2054925658898497,54.65865469392185,False,526.8421052631579,15799
turin,2,vehev4,kapusta2,20276,10355.20,41085.14,11100.00,744.7999999999993,-1.5472912093741176,-54.72912093741176,False,2153.9714285714285,77596
turin,2,vehev4,fuzzy,12811,9738.00,38106.86,10235.00,497.0,,,False,52.65714285714286,72291
turin,2,vehev4,no-preemption,30616,9965.66,33973.63,10710.00,744.3400000000001,,,False,,73650
turin,2,vehev1,rfid,10105,1778.59,8631.94,2523.00,744.4100000000001,1.3385996772724462,25.295066405692168,False,265.1714285714286,8976
turin,2,vehev2,allgreen,6325,76.55,3045.18,918.00,841.45,4.5152188112344875,77.85267908806851,False,919.7368421052631,2456
turin,2,vehev5,fuzzy,14368,2359.37,14249.38,2921.00,561.6300000000001,-3.5455255841911484,-254.55255841911483,False,41.78947368421053,25999
turin,2,vehev5,kapusta2,27226,856.71,8023.45,1699.00,842.29,1.0000817079291708,0.0081701253530575,False,507.7894736842105,14521
turin,2,vehev6,no-preemption,17651,14867.74,54036.67,15861.00,993.2600000000002,,,False,,85501
turin,2,vehev1,allgreen,16250,91.54,2895.66,835.00,743.46,37.39971597116015,97.32618290264257,False,838.4,2381
turin,2,vehev1,tpn4,30616,97.68,2755.43,841.00,743.3199999999999,68.61107698607698,98.54250939654696,False,467.8857142857143,2324
turin,2,vehev5,allgreen,14368,257.42,5681.90,1100.00,842.5799999999999,2.585074974749437,61.31640243444285,False,1103.3157894736842,9832
turin,2,vehev3,tpn4,10105,3112.25,11459.07,4105.00,992.75,1.6461884488713954,39.25361335844711,False,599.5757575757576,18909
turin,2,vehev1,kapusta2,24847,814.29,4655.78,1559.00,744.71,3.0492821967603683,67.20539669754329,False,304.65714285714284,4800
turin,2,vehev4,fuzzy,11718,10662.47,33491.85,11159.00,496.53000000000065,-1.2562734318482265,-25.62734318482265,False,53.14705882352941,76702
turin,2,vehev1,kapustaimp,27226,99.08,2806.48,843.00,743.92,13.375958821154622,92.52390042933999,False,76.08571428571429,2269
turin,2,vehev4,fuzzy,27226,10699.47,35913.46,11196.00,496.53000000000065,-1.260658096123461,-26.0658096123461,False,53.5625,75026
turin,2,vehev1,no-preemption,20276,1221.86,5777.65,1965.00,743.1400000000001,,,False,,6336
turin,2,vehev3,fuzzy,16993,6802.80,15127.18,7466.00,663.1999999999998,-1.422989390541852,-42.298939054185205,False,47.303030303030305,30112
turin,2,vehev3,tpn4,32668,7431.29,16088.89,8425.00,993.71,1.7380629742615346,42.464685410787354,False,1023.1818181818181,33814
turin,2,vehev1,no-preemption,30616,6701.93,15590.28,7445.00,743.0699999999997,,,False,,29973
turin,2,vehev1,fuzzy,6325,4359.65,12808.80,4856.00,496.35000000000036,-2.225662519590976,-122.56625195909758,False,52.84848484848485,22057
turin,2,vehev4,rfid,24847,9440.03,43912.95,10184.00,743.9699999999993,-1.0617547916594028,-6.175479165940279,False,265.1714285714286,73031
turin,2,vehev4,rfid,17651,7900.43,36300.29,8644.00,743.5699999999997,1.4961172999444332,33.16032104988421,False,265.1714285714286,67042
turin,2,vehev1,kapusta2,27226,699.21,4355.89,1444.00,744.79,1.8954105347463563,47.24098121920485,False,305.34285714285716,4211
turin,2,vehev2,kapusta2,2094,194.89,3293.99,1038.00,843.11,1.7573503001693265,43.09614879266549,False,304.63157894736844,2886
turin,2,vehev4,kapustaimp,6479,8993.51,40883.82,9738.00,744.4899999999998,-1.1281683639036704,-12.816836390367037,False,999.0,71145
turin,2,vehev3,tpn4,17651,1325.41,7272.72,2319.00,993.5899999999999,4.65858111829547,78.5342366139609,False,485.45454545454544,8426
turin,2,vehev1,allgreen,22570,94.52,2825.92,839.00,744.48,20.166208209902667,95.04120958391698,False,842.4,2527
