scenario,ev,step,lon,lat
augmented,vehev1,25665,-46.63906419904884,-23.58022805746446
augmented,vehev1,25666,-46.63912871139816,-23.580126211956387
augmented,vehev1,25667,-46.63919389963909,-23.580023424094726
augmented,vehev1,25668,-46.63926203662461,-23.579915986505874
augmented,vehev1,25669,-46.63935535758371,-23.579826112270013
augmented,vehev1,25670,-46.63941854535664,-23.579726448041164
augmented,vehev1,25671,-46.639482092563405,-23.579626848561187
augmented,vehev1,25672,-46.63955023783721,-23.57952057068299
augmented,vehev1,25673,-46.63961344656426,-23.57942202567471
augmented,vehev1,25674,-46.639681343505636,-23.579316207938678
augmented,vehev1,25675,-46.63975040557451,-23.57920857415139
augmented,vehev1,25676,-46.639813576385244,-23.579110121765726
augmented,vehev1,25677,-46.639877514705105,-23.579010473042153
augmented,vehev1,25678,-46.63994617343076,-23.578903553799723
augmented,vehev1,25679,-46.640015066555975,-23.578796258256236
augmented,vehev1,25680,-46.64008174230698,-23.578692394085486
augmented,vehev1,25681,-46.640148551966014,-23.5785883211367
augmented,vehev1,25682,-46.64021739294802,-23.578481144499413
augmented,vehev1,25683,-46.640283555771504,-23.57837824114806
augmented,vehev1,25684,-46.640347207142135,-23.578279243702283
augmented,vehev1,25685,-46.64041029891731,-23.57818035099587
augmented,vehev1,25686,-46.64047367742765,-23.578070717259028
augmented,vehev1,25687,-46.64053245020518,-23.577966185620074
augmented,vehev1,25688,-46.640588896067094,-23.57785944007498
augmented,vehev1,25689,-46.64064879061687,-23.577744968129245
augmented,vehev1,25690,-46.64070727102833,-23.577636013205584
augmented,vehev1,25691,-46.640747284438824,-23.577517914244407
augmented,vehev1,25692,-46.640772718161884,-23.577394431727893
augmented,vehev1,25693,-46.64078680898245,-23.57727632535167
augmented,vehev1,25694,-46.64078643169686,-23.577157087211766
augmented,vehev1,25695,-46.64078584790141,-23.5770352680584
augmented,vehev1,25696,-46.64079644040649,-23.576918514387582
augmented,vehev1,25697,-46.6408370282497,-23.576804194273016
augmented,vehev1,25698,-46.64088255505954,-23.576686881820642
augmented,vehev1,25699,-46.64092659009646,-23.576573413141112
augmented,vehev1,25700,-46.640940362681896,-23.576529688560868
augmented,vehev1,25701,-46.641004674917184,-23.57640679548997
augmented,vehev1,25702,-46.64106737811123,-23.576286976875636
augmented,vehev1,25703,-46.64111998966366,-23.576181278719684
augmented,vehev1,25704,-46.641171895858555,-23.57607682605499
augmented,vehev1,25705,-46.641225791957076,-23.575968368856344
augmented,vehev1,25706,-46.641275737876676,-23.575862477770897
augmented,vehev1,25707,-46.64132895569047,-23.575747596697372
augmented,vehev1,25708,-46.64138159314586,-23.57563396824131
augmented,vehev1,25709,-46.641430250040116,-23.575528598712566
augmented,vehev1,25710,-46.64148001139245,-23.57542078290089
augmented,vehev1,25711,-46.6415313042309,-23.57530964869612
augmented,vehev1,25712,-46.64157971999832,-23.575204747955333
augmented,vehev1,25713,-46.641630211372394,-23.57508855127401
augmented,vehev1,25714,-46.64167591469347,-23.574981343616628
augmented,vehev1,25715,-46.64172324548036,-23.574870318180725
augmented,vehev1,25716,-46.641771098171105,-23.574758068307904
augmented,vehev1,25717,-46.6418196874308,-23.574653593278146
augmented,vehev1,25718,-46.641869191832015,-23.574547932364457
augmented,vehev1,25719,-46.641919310163146,-23.57444096091913
augmented,vehev1,25720,-46.64197085913491,-23.574331076987495
augmented,vehev1,25721,-46.64202352973074,-23.574218842233304
augmented,vehev1,25722,-46.64207271587963,-23.574113115012683
augmented,vehev1,25723,-46.642123758958824,-23.574003106898207
augmented,vehev1,25724,-46.64217524973904,-23.573892133709045
augmented,vehev1,25725,-46.64222838855921,-23.57377760845705
augmented,vehev1,25726,-46.64227839531736,-23.57366983326819
augmented,vehev1,25727,-46.64232944222303,-23.573560433361724
augmented,vehev1,25728,-46.64238050999428,-23.573453216552164
augmented,vehev1,25729,-46.64243273099193,-23.57334284493599
augmented,vehev1,25730,-46.64248335641093,-23.573234012174616
augmented,vehev1,25731,-46.642535270583465,-23.573120270798558
augmented,vehev1,25732,-46.642583833541956,-23.573013812968597
augmented,vehev1,25733,-46.642634161294254,-23.57290348624284
augmented,vehev1,25734,-46.642685919540725,-23.572790023443453
augmented,vehev1,25735,-46.64273501762984,-23.572682391974894
augmented,vehev1,25736,-46.64278305543162,-23.57257465671945
augmented,vehev1,25737,-46.64283616826849,-23.572462357778047
augmented,vehev1,25738,-46.6429030567262,-23.57235990287132
augmented,vehev1,25739,-46.64297266979118,-23.572260428057046
augmented,vehev1,25740,-46.643049522911134,-23.572160394469275
augmented,vehev1,25741,-46.64314563388348,-23.57208223718671
augmented,vehev1,25742,-46.64324835062472,-23.572001934754862
augmented,vehev1,25743,-46.643348007982816,-23.57192533428464
augmented,vehev1,25744,-46.6434490343351,-23.571849635557548
augmented,vehev1,25745,-46.64354926642901,-23.571774531819607
augmented,vehev1,25746,-46.64364711970975,-23.571701210381917
augmented,vehev1,25747,-46.64374547802124,-23.57162546276877
augmented,vehev1,25748,-46.64384595359189,-23.571541830781126
augmented,vehev1,25749,-46.64394626403254,-23.571457584388856
augmented,vehev1,25750,-46.644044645464746,-23.571374982974387
augmented,vehev1,25751,-46.64414015824637,-23.571294854053615
augmented,vehev1,25752,-46.644234715034024,-23.571215673794732
augmented,vehev1,25753,-46.64433347523716,-23.571133348968782
augmented,vehev1,25754,-46.64442995849418,-23.571052950068832
augmented,vehev1,25755,-46.64452845278818,-23.57097087522672
augmented,vehev1,25756,-46.64462991699934,-23.570888504208902
augmented,vehev1,25757,-46.64472465299421,-23.570812921303737
augmented,vehev1,25758,-46.644822050759466,-23.57073521462141
augmented,vehev1,25759,-46.64492468279664,-23.570653331729588
augmented,vehev1,25760,-46.6450221568653,-23.570575563866594
augmented,vehev1,25761,-46.64512230557907,-23.570495661933926
augmented,vehev1,25762,-46.645223530715754,-23.570414901037005
augmented,vehev1,25763,-46.64532182248921,-23.57033648032552
augmented,vehev1,25764,-46.645418148889085,-23.57025961349263
augmented,vehev1,25765,-46.64552023891651,-23.57017812695269
augmented,vehev1,25766,-46.64562122688518,-23.57009751989773
augmented,vehev1,25767,-46.64571869947099,-23.57001971861702
augmented,vehev1,25768,-46.645813093133214,-23.5699447314497
augmented,vehev1,25769,-46.6459093894238,-23.569871162155902
augmented,vehev1,25770,-46.64600500335883,-23.56979811403829
augmented,vehev1,25771,-46.646108734664715,-23.569718864175083
augmented,vehev1,25772,-46.646208782778906,-23.569639805370812
augmented,vehev1,25773,-46.646310438554465,-23.569558525657126
augmented,vehev1,25774,-46.64640919281239,-23.569483016062833
augmented,vehev1,25775,-46.64651172359702,-23.569408826915474
augmented,vehev1,25776,-46.64661614520849,-23.56933617867544
augmented,vehev1,25777,-46.646720671966754,-23.569263457136657
augmented,vehev1,25778,-46.646824078327825,-23.569191514938836
augmented,vehev1,25779,-46.64692454234032,-23.569121619664095
augmented,vehev1,25780,-46.64702713446059,-23.569047229339294
augmented,vehev1,25781,-46.64712958370244,-23.56896795759067
augmented,vehev1,25782,-46.647226260706205,-23.56889315205947
augmented,vehev1,25783,-46.647329748166584,-23.56881334640659
augmented,vehev1,25784,-46.647430596193836,-23.56873576661371
augmented,vehev1,25785,-46.647527473542006,-23.568661338297865
augmented,vehev1,25786,-46.64762945326992,-23.568582989806913
augmented,vehev1,25787,-46.647724544961584,-23.568510593515093
augmented,vehev1,25788,-46.64782271745813,-23.568436133358986
augmented,vehev1,25789,-46.647919024933024,-23.568363087614333
augmented,vehev1,25790,-46.648021079503245,-23.568285682756585
augmented,vehev1,25791,-46.64812131855633,-23.56820965475685
augmented,vehev1,25792,-46.64822212886367,-23.56813319333086
augmented,vehev1,25793,-46.64832337117672,-23.568056404092026
augmented,vehev1,25794,-46.648425276889206,-23.56797911153273
augmented,vehev1,25795,-46.64852409289135,-23.567904162284457
augmented,vehev1,25796,-46.648627247816265,-23.567825921928375
augmented,vehev1,25797,-46.64872921552786,-23.567748581889468
augmented,vehev1,25798,-46.648824745951195,-23.567671309857307
augmented,vehev1,25799,-46.648924887668315,-23.567590374890383
augmented,vehev1,25800,-46.649023695377046,-23.56751456328687
augmented,vehev1,25801,-46.649121593560295,-23.56743826350503
augmented,vehev1,25802,-46.649217252638806,-23.56735948302771
augmented,vehev1,25803,-46.649315894058944,-23.567278246274185
augmented,vehev1,25804,-46.64940783119847,-23.5672021530468
augmented,vehev1,25805,-46.6495025189327,-23.56712357574524
augmented,vehev1,25806,-46.64959635881512,-23.567045701895303
augmented,vehev1,25807,-46.64969616291869,-23.566962878426427
augmented,vehev1,25808,-46.64979338979857,-23.566882193536994
augmented,vehev1,25809,-46.649886919781416,-23.566804576416242
augmented,vehev1,25810,-46.649983831975554,-23.566724152371126
augmented,vehev1,25811,-46.65007649892855,-23.566647251160052
augmented,vehev1,25812,-46.65017228613128,-23.566567760410575
augmented,vehev1,25813,-46.65026952428788,-23.566487065407554
augmented,vehev1,25814,-46.650370370451405,-23.5664033760658
augmented,vehev1,25815,-46.65046874026318,-23.566321741617536
augmented,vehev1,25816,-46.650569774624,-23.566237895767653
augmented,vehev1,25817,-46.650663651041604,-23.566158605557607
augmented,vehev1,25818,-46.65076035808217,-23.566075056933073
augmented,vehev1,25819,-46.650853191446444,-23.565994837828757
augmented,vehev1,25820,-46.65095018244078,-23.56591109164912
augmented,vehev1,25821,-46.65104494417364,-23.56582927015367
augmented,vehev1,25822,-46.65113655154249,-23.56575017213014
augmented,vehev1,25823,-46.65123181767422,-23.565667914809644
augmented,vehev1,25824,-46.65132502382266,-23.565587181011864
augmented,vehev1,25825,-46.65141676007384,-23.565507624346274
augmented,vehev1,25826,-46.65150989132814,-23.56542685774021
augmented,vehev1,25827,-46.651604379961505,-23.565344913815938
augmented,vehev1,25828,-46.65169544392488,-23.565265939742478
augmented,vehev1,25829,-46.651792425176524,-23.565181833818308
augmented,vehev1,25830,-46.65188637053146,-23.565100360587664
augmented,vehev1,25831,-46.65198525191208,-23.565016854849144
augmented,vehev1,25832,-46.652083880521765,-23.564935025685656
augmented,vehev1,25833,-46.6521842077545,-23.564851818231975
augmented,vehev1,25834,-46.65228317356097,-23.56476979822043
augmented,vehev1,25835,-46.65238163978415,-23.564688278040844
augmented,vehev1,25836,-46.65248208157309,-23.564605122127983
augmented,vehev1,25837,-46.652578522877405,-23.564525278068103
augmented,vehev1,25838,-46.65267412484574,-23.564446128747797
augmented,vehev1,25839,-46.65276924237147,-23.564367387744173
augmented,vehev1,25840,-46.65286841436461,-23.564285208991624
augmented,vehev1,25841,-46.65296125745594,-23.564208290591083
augmented,vehev1,25842,-46.653055391948136,-23.56413030215087
augmented,vehev1,25843,-46.653154467953996,-23.564048219615017
augmented,vehev1,25844,-46.65324826966575,-23.563970506581537
augmented,vehev1,25845,-46.653340873840364,-23.563893781285284
augmented,vehev1,25846,-46.65344085847692,-23.563811735550757
augmented,vehev1,25847,-46.65353813023796,-23.56373217388532
augmented,vehev1,25848,-46.65363743540411,-23.56365060405667
augmented,vehev1,25849,-46.65373254521264,-23.5635716770081
augmented,vehev1,25850,-46.65383144259809,-23.563488461226676
augmented,vehev1,25851,-46.653925767155705,-23.563409174715606
augmented,vehev1,25852,-46.654018941890385,-23.56333197840133
augmented,vehev1,25853,-46.65411192418775,-23.563254941382624
augmented,vehev1,25854,-46.65421267941831,-23.56317146423077
augmented,vehev1,25855,-46.6543106618022,-23.563090284263577
augmented,vehev1,25856,-46.654407345601115,-23.56301016193007
augmented,vehev1,25857,-46.6545062606902,-23.562928179663373
augmented,vehev1,25858,-46.654605963663755,-23.56284554422527
augmented,vehev1,25859,-46.65470044621777,-23.562767235405953
augmented,vehev1,25860,-46.65479414203523,-23.562689578504276
augmented,vehev1,25861,-46.65489616250244,-23.562608549155136
augmented,vehev1,25862,-46.654996578305386,-23.562529374004004
augmented,vehev1,25863,-46.65509770889357,-23.562447077135463
augmented,vehev1,25864,-46.6551977573037,-23.562364123377215
augmented,vehev1,25865,-46.65529808486892,-23.56228093799757
augmented,vehev1,25866,-46.655390906608865,-23.562203585897702
augmented,vehev1,25867,-46.655486334411194,-23.562123034304353
augmented,vehev1,25868,-46.65558133966403,-23.562042839238725
augmented,vehev1,25869,-46.65567629762365,-23.561962754814473
augmented,vehev1,25870,-46.6557691794272,-23.561884686633814
augmented,vehev1,25871,-46.6558659756766,-23.561803501928022
augmented,vehev1,25872,-46.65596638463291,-23.561719330762617
augmented,vehev1,25873,-46.65606641937366,-23.56163546645434
augmented,vehev1,25874,-46.65616204820952,-23.561555246338735
augmented,vehev1,25875,-46.65625646759109,-23.561476040649175
augmented,vehev1,25876,-46.65635584137374,-23.561392678696645
augmented,vehev1,25877,-46.65644802928254,-23.56131355999004
augmented,vehev1,25878,-46.65653989545515,-23.561230252758207
augmented,vehev1,25879,-46.656628404323506,-23.5611483654877
augmented,vehev1,25880,-46.65672240118026,-23.56106140064012
augmented,vehev1,25881,-46.656818489648664,-23.5609761197269
augmented,vehev1,25882,-46.65691012743902,-23.560895141273136
augmented,vehev1,25883,-46.65699886754312,-23.560816086274606
augmented,vehev1,25884,-46.65708830906466,-23.56073571533915
augmented,vehev1,25885,-46.65717814110808,-23.56065421652177
augmented,vehev1,25886,-46.65727230091857,-23.560570186452058
augmented,vehev1,25887,-46.657363511219316,-23.56048889250508
augmented,vehev1,25888,-46.65745713154247,-23.560405450398274
augmented,vehev1,25889,-46.65755207802674,-23.56032082614837
augmented,vehev1,25890,-46.65764150027513,-23.560241014754844
augmented,vehev1,25891,-46.65773769935132,-23.56015514319121
augmented,vehev1,25892,-46.657831280877794,-23.560072405652768
augmented,vehev1,25893,-46.657921865160446,-23.559992134396605
augmented,vehev1,25894,-46.65801371498179,-23.55991031916315
augmented,vehev1,25895,-46.65810233079612,-23.55983098400544
augmented,vehev1,25896,-46.6581978381301,-23.55974547891322
augmented,vehev1,25897,-46.65828776373676,-23.559664970838625
augmented,vehev1,25898,-46.65837634605208,-23.559585832835477
augmented,vehev1,25899,-46.65849588379832,-23.559519437740327
augmented,vehev1,25900,-46.658590276845494,-23.559435288955225
augmented,vehev1,25901,-46.658686620027886,-23.55934940151477
augmented,vehev1,25902,-46.658775626217604,-23.559270054665298
augmented,vehev1,25903,-46.658872253007985,-23.559183914076065
augmented,vehev1,25904,-46.65896332887585,-23.55910266789605
augmented,vehev1,25905,-46.659052395938794,-23.55902312833456
augmented,vehev1,25906,-46.65914708440004,-23.558938718561798
augmented,vehev1,25907,-46.6592435358322,-23.558852737029007
augmented,vehev1,25908,-46.659340223463396,-23.558766544770336
augmented,vehev1,25909,-46.659433876843856,-23.558683057237726
augmented,vehev1,25910,-46.659522982686106,-23.558603623473868
augmented,vehev1,25911,-46.65961761307106,-23.558519264679
augmented,vehev1,25912,-46.65971469869511,-23.558432716981354
augmented,vehev1,25913,-46.659809871517254,-23.55834787430196
augmented,vehev1,25914,-46.65990616954269,-23.55826202838544
augmented,vehev1,25915,-46.66000256214761,-23.558176072071593
augmented,vehev1,25916,-46.66009726129511,-23.55809131467753
augmented,vehev1,25917,-46.66019421428309,-23.558004131421782
augmented,vehev1,25918,-46.660283876961785,-23.55792285040412
augmented,vehev1,25919,-46.66037392895777,-23.55784116210769
augmented,vehev1,25920,-46.66046649185611,-23.55775724452114
augmented,vehev1,25921,-46.66055807262802,-23.5576753006009
augmented,vehev1,25922,-46.660651776903016,-23.55759145647382
augmented,vehev1,25923,-46.660746234197,-23.557506938405876
augmented,vehev1,25924,-46.66082789497628,-23.557412631116
augmented,vehev1,25925,-46.66091171996244,-23.557318673255192
augmented,vehev1,25926,-46.66099331872153,-23.55722251935292
augmented,vehev1,25927,-46.661068522559,-23.55712591589256
augmented,vehev1,25928,-46.66114651319829,-23.55703618067396
augmented,vehev1,25929,-46.661239791179625,-23.556947382352064
augmented,vehev1,25930,-46.66133020959679,-23.556866610556305
augmented,vehev1,25931,-46.66142208978398,-23.556784532795113
augmented,vehev1,25932,-46.661511264903595,-23.556704871361507
augmented,vehev1,25933,-46.66160390358182,-23.55662211572998
augmented,vehev1,25934,-46.6616944609099,-23.55654121925395
augmented,vehev1,25935,-46.661791714151974,-23.55645447013557
augmented,vehev1,25936,-46.66188943788049,-23.556367308777432
augmented,vehev1,25937,-46.66197947122645,-23.55628691004666
augmented,vehev1,25938,-46.662076789467136,-23.55619992166472
augmented,vehev1,25939,-46.66216589948574,-23.556120266944824
augmented,vehev1,25940,-46.66225841741749,-23.556037565768804
augmented,vehev1,25941,-46.66235455763553,-23.555951626492433
augmented,vehev1,25942,-46.662451057780025,-23.55586536531325
augmented,vehev1,25943,-46.66255145660856,-23.55578300367099
augmented,vehev1,25944,-46.66264864226138,-23.555711340023805
augmented,vehev1,25945,-46.66275432498717,-23.55563792661195
augmented,vehev1,25946,-46.66285882384823,-23.55556533543543
augmented,vehev1,25947,-46.662963767241585,-23.555492435313568
augmented,vehev1,25948,-46.663071258059546,-23.55541776544197
augmented,vehev1,25949,-46.66317396751893,-23.55534641685832
augmented,vehev1,25950,-46.66327175169253,-23.555272516327353
augmented,vehev1,25951,-46.66336536208412,-23.555192262480045
augmented,vehev1,25952,-46.663463883877036,-23.555107902153406
augmented,vehev1,25953,-46.6635626450502,-23.555021064787418
augmented,vehev1,25954,-46.66365608760369,-23.55493462077847
augmented,vehev1,25955,-46.663746173332484,-23.55484846118389
augmented,vehev1,25956,-46.6638399304438,-23.554758790045238
augmented,vehev1,25957,-46.663933778156846,-23.55466903208124
augmented,vehev1,25958,-46.664004581664635,-23.554574101209447
augmented,vehev1,25959,-46.664090795183974,-23.554465189383862
augmented,vehev1,25960,-46.66419687632086,-23.55436714248463
augmented,vehev1,25961,-46.66431123538972,-23.554328473623265
augmented,vehev1,25962,-46.664402003887204,-23.55432619188273
augmented,vehev1,25963,-46.66446911668155,-23.55436359933629
augmented,vehev1,25964,-46.66449922977937,-23.554431881244877
augmented,vehev1,25965,-46.664484086636996,-23.55452556638733
augmented,vehev1,25966,-46.664438074144115,-23.554629621329482
augmented,vehev1,25967,-46.66435603296013,-23.554736352240518
augmented,vehev1,25968,-46.664277188839705,-23.55486037008882
augmented,vehev1,25969,-46.66431743444557,-23.555012062390702
augmented,vehev1,25970,-46.664424194476105,-23.55515287657714
augmented,vehev1,25971,-46.66454226607331,-23.55530861001619
augmented,vehev1,25972,-46.66465213168214,-23.555468007131896
augmented,vehev1,25973,-46.664758126625216,-23.555575987939108
augmented,vehev1,25974,-46.66484291980697,-23.55566634685375
augmented,vehev1,25975,-46.66492614009675,-23.55575510533152
augmented,vehev1,25976,-46.66500993788082,-23.555844479560918
augmented,vehev1,25977,-46.665090865331415,-23.55593079228058
augmented,vehev1,25978,-46.66517369431019,-23.556019159732937
augmented,vehev1,25979,-46.66525807285837,-23.556109032529037
augmented,vehev1,25980,-46.6653496373905,-23.556198033135228
augmented,vehev1,25981,-46.665445605225166,-23.55628296870441
augmented,vehev1,25982,-46.66554363937885,-23.556369732870962
augmented,vehev1,25983,-46.66563315916789,-23.556448961322022
augmented,vehev1,25984,-46.665726046454964,-23.556531169976182
augmented,vehev1,25985,-46.66581504375925,-23.556609935698194
augmented,vehev1,25986,-46.66591083594357,-23.556681213332173
augmented,vehev1,25987,-46.66602167942274,-23.5567412582751
augmented,vehev1,25988,-46.66613691247731,-23.55680368094557
augmented,vehev1,25989,-46.66624687345372,-23.55686260079454
augmented,vehev1,25990,-46.66638294045018,-23.5569378441821
augmented,vehev1,25991,-46.66649714378842,-23.55699678282811
augmented,vehev1,25992,-46.66660669005387,-23.557059352522746
augmented,vehev1,25993,-46.66672092543786,-23.55712460035756
augmented,vehev1,25994,-46.666829713235124,-23.557186736551156
augmented,vehev1,25995,-46.66695948051953,-23.557226902648605
augmented,vehev1,25996,-46.66706187729146,-23.5572974292051
augmented,vehev1,25997,-46.667161766430304,-23.557377894455378
augmented,vehev1,25998,-46.66726387764997,-23.557460149518125
augmented,vehev1,25999,-46.66735807763328,-23.557536031576507
augmented,vehev1,26000,-46.66745985533111,-23.557618017634372
augmented,vehev1,26001,-46.667562192628345,-23.55770045429518
augmented,vehev1,26002,-46.667657888630394,-23.557774705113406
augmented,vehev1,26003,-46.667756168501256,-23.557844800820973
augmented,vehev1,26004,-46.667863211988404,-23.557921141810795
augmented,vehev1,26005,-46.66796464034539,-23.557993467945764
augmented,vehev1,26006,-46.66806258942066,-23.558063312944757
augmented,vehev1,26007,-46.66816512359767,-23.558136427312437
augmented,vehev1,26008,-46.66826616438527,-23.5582073824905
augmented,vehev1,26009,-46.66837029886537,-23.55827623816
augmented,vehev1,26010,-46.668478644270714,-23.558347878016324
augmented,vehev1,26011,-46.66858507968156,-23.55841825479646
augmented,vehev1,26012,-46.66869179276132,-23.55849128022493
augmented,vehev1,26013,-46.66877749466408,-23.558576182691674
augmented,vehev1,26014,-46.66888627187185,-23.55863771987547
augmented,vehev1,26015,-46.66899973724738,-23.55870114376562
augmented,vehev1,26016,-46.66911213194141,-23.558763969029126
augmented,vehev1,26017,-46.66922624691876,-23.558827755730334
augmented,vehev1,26018,-46.66933792351536,-23.558890244450662
augmented,vehev1,26019,-46.66944473175184,-23.558950088376303
augmented,vehev1,26020,-46.669560609711624,-23.55901501385686
augmented,vehev1,26021,-46.669675077246126,-23.5590791489352
augmented,vehev1,26022,-46.669786365054925,-23.559139227297894
augmented,vehev1,26023,-46.66989455217198,-23.559197271451936
augmented,vehev1,26024,-46.67001198032041,-23.55926027342257
augmented,vehev1,26025,-46.67012607763404,-23.559321488203018
augmented,vehev1,26026,-46.67023697916922,-23.559380988265342
augmented,vehev1,26027,-46.67034507073786,-23.559439609236673
augmented,vehev1,26028,-46.670453986254,-23.559499391048785
augmented,vehev1,26029,-46.670561540330276,-23.559558425458302
augmented,vehev1,26030,-46.67066937647923,-23.559617815651965
augmented,vehev1,26031,-46.67078222613509,-23.559681833829163
augmented,vehev1,26032,-46.67088955008695,-23.55974271720656
augmented,vehev1,26033,-46.670999816455854,-23.559805016370124
augmented,vehev1,26034,-46.67111391842252,-23.55986919581421
augmented,vehev1,26035,-46.67121971107937,-23.559928701348706
augmented,vehev1,26036,-46.671325353551296,-23.559988122278664
augmented,vehev1,26037,-46.67143187708023,-23.56004803864743
augmented,vehev1,26038,-46.67154050322713,-23.560109137541748
augmented,vehev1,26039,-46.671646073790534,-23.560168517632427
augmented,vehev1,26040,-46.671753289732024,-23.560228823454903
augmented,vehev1,26041,-46.6718692912254,-23.560293829224776
augmented,vehev1,26042,-46.67198155405741,-23.56035695937725
augmented,vehev1,26043,-46.672085809897006,-23.560415836168048
augmented,vehev1,26044,-46.672201242107946,-23.560482311072683
augmented,vehev1,26045,-46.672316103767095,-23.560548457252263
augmented,vehev1,26046,-46.67243050622459,-23.56061433883287
augmented,vehev1,26047,-46.67253826671952,-23.56067662752667
augmented,vehev1,26048,-46.67264255783975,-23.560738778722637
augmented,vehev1,26049,-46.672747777831624,-23.560801483335162
augmented,vehev1,26050,-46.67286026581515,-23.56086851907189
augmented,vehev1,26051,-46.67297341122814,-23.560935946439052
augmented,vehev1,26052,-46.673086308032296,-23.56100327564773
augmented,vehev1,26053,-46.67319085938295,-23.561065801376312
augmented,vehev1,26054,-46.67330243209227,-23.5611326747272
augmented,vehev1,26055,-46.67341155641715,-23.56119808044157
augmented,vehev1,26056,-46.67352296432705,-23.561264854714565
augmented,vehev1,26057,-46.67363394257102,-23.561331371308146
augmented,vehev1,26058,-46.67373911392933,-23.561394407311827
augmented,vehev1,26059,-46.673844884727515,-23.56145780246154
augmented,vehev1,26060,-46.67395773846659,-23.5615265506375
augmented,vehev1,26061,-46.67405835715386,-23.561596387998783
augmented,vehev1,26062,-46.674143858612815,-23.561674424718596
augmented,vehev1,26063,-46.67425080627931,-23.561741460818165
augmented,vehev1,26064,-46.67436136355212,-23.561810759308663
augmented,vehev1,26065,-46.67447246810033,-23.561881368746825
augmented,vehev1,26066,-46.67457683735551,-23.561947865960985
augmented,vehev1,26067,-46.674684213414665,-23.562015962986628
augmented,vehev1,26068,-46.674786396448326,-23.562085049729713
augmented,vehev1,26069,-46.674894454352156,-23.56216070395713
augmented,vehev1,26070,-46.67499477513132,-23.562231653737335
augmented,vehev1,26071,-46.67509747847417,-23.562305544897335
augmented,vehev1,26072,-46.67521445379792,-23.562355583942285
augmented,vehev1,26073,-46.67531091547208,-23.562427735198863
augmented,vehev1,26074,-46.67541570370599,-23.562506040178622
augmented,vehev1,26075,-46.67551719477057,-23.56258188112434
augmented,vehev1,26076,-46.67561669270782,-23.56265623251637
augmented,vehev1,26077,-46.67571870801486,-23.5627324648931
augmented,vehev1,26078,-46.67581970622701,-23.562808092661506
augmented,vehev1,26079,-46.675916399750704,-23.562881375507114
augmented,vehev1,26080,-46.676012497415506,-23.562955475891346
augmented,vehev1,26081,-46.67611239173266,-23.563033454911913
augmented,vehev1,26082,-46.67621487656457,-23.563113778559572
augmented,vehev1,26083,-46.67631314126324,-23.563190787784283
augmented,vehev1,26084,-46.676413733877375,-23.56326961227666
augmented,vehev1,26085,-46.676509393214594,-23.56334457089346
augmented,vehev1,26086,-46.67661082404084,-23.56341210610677
augmented,vehev1,26087,-46.67671328833666,-23.563474904965748
augmented,vehev1,26088,-46.67681830515696,-23.563534163936154
augmented,vehev1,26089,-46.67692957703669,-23.56359235930682
augmented,vehev1,26090,-46.67704472230263,-23.563652181386313
augmented,vehev1,26091,-46.67715828087588,-23.563711178981315
augmented,vehev1,26092,-46.67727544022274,-23.56377204715568
augmented,vehev1,26093,-46.67738735787121,-23.563830191954402
augmented,vehev1,26094,-46.67749757158543,-23.563887451371887
augmented,vehev1,26095,-46.67761203968905,-23.56394757868667
augmented,vehev1,26096,-46.67772490882073,-23.564002980216568
augmented,vehev1,26097,-46.67783691863823,-23.56406574024156
augmented,vehev1,26098,-46.67795402105193,-23.564128627059304
augmented,vehev1,26099,-46.67806319650079,-23.564187256768182
augmented,vehev1,26100,-46.678173276127495,-23.56424637190664
augmented,vehev1,26101,-46.6782819581592,-23.564304345107406
augmented,vehev1,26102,-46.67839575374478,-23.564364692379364
augmented,vehev1,26103,-46.67850885341367,-23.564423249403625
augmented,vehev1,26104,-46.67861694432141,-23.564479213026978
augmented,vehev1,26105,-46.678730362750706,-23.564538489545097
augmented,vehev1,26106,-46.6788416718711,-23.564598200880802
augmented,vehev1,26107,-46.67895777569529,-23.564660484169224
augmented,vehev1,26108,-46.679064758019926,-23.56471787414402
augmented,vehev1,26109,-46.67917629144335,-23.564777705390494
augmented,vehev1,26110,-46.67928758479013,-23.564835967798537
augmented,vehev1,26111,-46.67940173328616,-23.564894819293887
augmented,vehev1,26112,-46.6795141154492,-23.564952759984294
augmented,vehev1,26113,-46.67962771167524,-23.565011326468728
augmented,vehev1,26114,-46.67973637479462,-23.56507702305749
augmented,vehev1,26115,-46.679831649365234,-23.56515130883811
augmented,vehev1,26116,-46.67994497406118,-23.56521232084773
augmented,vehev1,26117,-46.68005525449335,-23.565270785607915
augmented,vehev1,26118,-46.680165626470604,-23.56532936356513
augmented,vehev1,26119,-46.68028342970581,-23.56539188538144
augmented,vehev1,26120,-46.68039085355206,-23.56544882974591
augmented,vehev1,26121,-46.6805028834199,-23.565510236754474
augmented,vehev1,26122,-46.68059669739037,-23.565583699279486
augmented,vehev1,26123,-46.68070613157629,-23.565649453805047
augmented,vehev1,26124,-46.680835588098404,-23.565684848156636
augmented,vehev1,26125,-46.68094940617726,-23.565745333821674
augmented,vehev1,26126,-46.68106113011083,-23.565804706468235
augmented,vehev1,26127,-46.68117723853098,-23.565866408984714
augmented,vehev1,26128,-46.68128658335531,-23.565924517044344
augmented,vehev1,26129,-46.68140001428951,-23.565984774243343
augmented,vehev1,26130,-46.681508806666386,-23.566042543523736
