scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported
cologne,1,vehev6,no-preemption,4771,6711.51,14772.00,7169.00,457.4899999999998,,,False,,65172
cologne,1,vehev6,rfid,22760,2150.36,9055.78,2608.00,457.6399999999999,1.0230054502501906,2.248810135328627,False,221.45833333333334,23462
cologne,1,vehev6,no-preemption,22760,2199.83,13061.05,2657.00,457.1700000000001,,,False,,24740
cologne,1,vehev4,kapustaimp,20276,208.44,4272.32,740.00,531.56,3.8922951448858183,74.3082175740469,False,70.26923076923077,7996
cologne,1,vehev6,tpn4,22737,36.12,8910.05,493.00,456.88,39.65863787375416,97.47848122473769,False,125.33333333333333,5315
cologne,1,vehev3,no-preemption,25029,1903.73,9422.81,2361.00,457.27,,,False,,26054
cologne,1,vehev1,kapusta2,27548,3413.73,15969.08,3945.00,531.27,3.3763595832124977,70.3823015483282,False,875.4615384615385,47005
cologne,1,vehev2,tpn4,14368,34.21,6176.32,398.00,363.79,32.71002630809705,96.94283339737804,False,217.2962962962963,5551
cologne,1,vehev5,tpn4,22760,158.66,8914.54,522.00,363.34000000000003,8.82219841169797,88.66495681309968,False,148.74074074074073,5712
cologne,1,vehev3,tpn4,15239,1083.79,13160.00,1541.00,457.21000000000004,2.5538711373974663,60.84375654838035,False,551.0,15504
cologne,1,vehev2,allgreen,20276,48.98,3835.13,413.00,364.02,24.6218864842793,95.93857277898472,False,415.5925925925926,6015
cologne,1,vehev4,kapusta2,16993,414.80,4231.09,946.00,531.2,1.9871745419479265,49.67729412335614,False,201.42307692307693,8897
cologne,1,vehev4,tpn4,17651,233.16,11446.35,764.00,530.84,3.1262223365928974,68.01251183273655,False,267.7307692307692,7280
cologne,1,vehev6,kapustaimp,15239,125.39,3832.64,583.00,457.61,12.198660180237658,91.80237841513085,False,92.75,6452
cologne,1,vehev2,tpn4,22737,37.21,7297.63,401.00,363.79,34.75409836065574,97.12264150943396,False,219.62962962962962,5700
cologne,1,vehev6,allgreen,14368,26.56,3494.50,484.00,457.44,447.8746234939759,99.77672322843416,False,487.3333333333333,5582
cologne,1,vehev6,rfid,22737,1299.96,6906.55,1757.00,457.03999999999996,1.1019339056586357,9.250455506921607,False,221.45833333333334,15323
cologne,1,vehev1,allgreen,31737,1150.79,8774.98,1682.00,531.21,9.254920532851346,89.19493693705536,False,1685.423076923077,18486
cologne,1,vehev2,kapusta2,27226,832.80,6712.56,1196.00,363.20000000000005,1.7875360230547552,44.05707146023941,False,465.3703703703704,12298
cologne,1,vehev2,rfid,22737,879.64,4315.86,1243.00,363.36,1.4701468782683826,31.979585524280864,False,203.7037037037037,12748
cologne,1,vehev5,kapusta2,24847,533.65,4481.44,897.00,363.35,3.165576688841001,68.41017930397618,False,216.14814814814815,8093
cologne,1,vehev6,kapustaimp,6479,123.58,3813.31,581.00,457.42,20.13270755785726,95.03295819935691,False,95.0,6426
cologne,1,vehev3,kapustaimp,2094,1687.43,10775.36,2145.00,457.56999999999994,1.1912197839317777,16.052435202228743,False,254.5,23689
cologne,1,vehev6,rfid,27548,619.90,4873.30,1077.00,457.1,1.5358606226810778,34.889925216368376,False,221.45833333333334,9306
cologne,1,vehev1,no-preemption,27226,7361.30,22276.92,7893.00,531.6999999999998,,,False,,78019
cologne,1,vehev4,tpn4,16250,1163.69,18138.82,1695.00,531.31,-1.4108753637245395,-41.08753637245395,False,479.61538461538464,15151
cologne,1,vehev5,rfid,22737,691.02,8184.05,1055.00,363.98,2.5606784174119417,60.94784908560706,False,203.7037037037037,9587
cologne,1,vehev1,kapusta2,22737,2303.33,12759.07,2835.00,531.6700000000001,7.589203457602688,86.82338659667606,False,710.3461538461538,32866
cologne,1,vehev5,rfid,20276,779.80,9622.08,1143.00,363.20000000000005,1.4250961785073095,29.829297483105222,False,203.7037037037037,10065
cologne,1,vehev5,kapustaimp,22737,166.63,3821.61,530.00,363.37,10.619216227570066,90.5831091620137,False,120.4074074074074,6185
cologne,1,vehev1,kapustaimp,30616,1660.69,9548.80,2192.00,531.31,7.981658226399869,87.47127512059545,False,420.5,24326
cologne,1,vehev2,kapustaimp,31737,62.05,4316.92,426.00,363.95,16.223045930701048,93.83592942859413,False,83.37037037037037,5695
cologne,1,vehev4,no-preemption,10105,824.15,5253.34,1356.00,531.85,,,False,,11658
cologne,1,vehev3,fuzzy,11718,1261.94,13253.80,1567.00,305.05999999999995,1.7535382030841402,42.9724429019459,False,44.291666666666664,15765
cologne,1,vehev1,rfid,14368,8109.53,17829.67,8641.00,531.4700000000003,1.243774916672113,19.599600651568494,False,202.69230769230768,81761
cologne,1,vehev5,kapusta2,10105,834.50,4790.57,1198.00,363.5,1.675638106650689,40.32124263401796,False,375.9259259259259,10347
cologne,1,vehev2,rfid,21907,869.24,3477.08,1233.00,363.76,1.5002185817495743,33.34304666232123,False,203.7037037037037,12355
cologne,1,vehev6,no-preemption,27226,951.92,7813.63,1409.00,457.08000000000004,,,False,,12074
cologne,1,vehev5,tpn4,20276,53.43,8393.91,417.00,363.57,20.798989331836047,95.19207407607375,False,133.62962962962962,5125
cologne,1,vehev5,kapusta2,17651,535.51,4072.24,899.00,363.49,2.6176728725887473,61.79812953438104,False,280.8888888888889,8197
cologne,1,vehev1,kapusta2,32668,2778.74,15798.00,3310.00,531.2600000000002,6.081878837170804,83.55771256263328,False,790.5769230769231,40255
cologne,1,vehev3,tpn4,6325,1616.12,11657.81,2073.00,456.8800000000001,2.312897557112096,56.764189709785114,False,776.5833333333334,22278
cologne,1,vehev1,no-preemption,30366,11682.43,29851.09,12214.00,531.5699999999997,,,False,,94149
cologne,1,vehev2,tpn4,10105,55.26,6141.52,419.00,363.74,20.01067680057908,95.00266777597916,False,228.74074074074073,5752
cologne,1,vehev3,allgreen,24847,3196.40,15771.28,3654.00,457.5999999999999,-1.662445194543119,-66.24451945431188,False,3657.3333333333335,43719
cologne,1,vehev4,fuzzy,10105,744.82,4816.35,1100.00,355.17999999999995,1.1065089551838028,9.62567493781471,False,39.04,10232
cologne,1,vehev1,no-preemption,25029,4962.56,14893.45,5494.00,531.4399999999996,,,False,,64506
cologne,1,vehev4,fuzzy,27548,934.41,4989.64,1289.00,354.59000000000003,-1.4715349848029102,-47.15349848029102,False,40.53846153846154,11216
cologne,1,vehev1,allgreen,6479,770.48,7894.69,1302.00,531.52,9.869250337451978,89.86751814162434,False,1305.423076923077,14359
cologne,1,vehev2,fuzzy,6479,1036.69,11883.33,1280.00,243.30999999999995,1.4440671753368894,30.75114391636885,False,40.74074074074074,12990
cologne,1,vehev2,kapusta2,6325,754.04,6435.03,1118.00,363.96000000000004,1.3478595299984086,25.808292500541164,False,441.9259259259259,11581
cologne,1,vehev4,allgreen,12811,319.02,4140.17,850.00,530.98,2.2904206632812993,56.3398979047202,False,853.1538461538462,8121
cologne,1,vehev2,rfid,15239,976.48,4726.30,1340.00,363.52,1.2413055054891036,19.43965481680705,False,203.7037037037037,14102
