scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported,avg_trip_speed,avg_trip_timeloss,avg_trip_speed_perc,avg_trip_timeloss_perc,teleported_perc
cologne,2,vehev1,kapustaimp,25029,2268.68,12268.64,2800.00,531.3200000000002,2.9271691027381563,65.8372999679256,False,393.96153846153845,33290,4.11,1595.41,25.3048780487805,55.63635049121159,57.78220232584683
cologne,2,vehev1,kapustaimp,20276,1177.16,31879.48,1708.00,530.8399999999999,9.92210914404159,89.92149768277325,False,246.3846153846154,19068,4.66,1225.72,46.081504702194366,76.53315974881298,80.52477300350324
cologne,2,vehev1,kapustaimp,22570,9644.67,60753.59,10176.00,531.3299999999999,1.1694936166815453,14.492906525004024,False,2525.730769230769,92881,3.17,4691.20,-0.3144654088050425,8.743057784521413,4.3991559878544635
cologne,2,vehev4,kapustaimp,22570,356.85,23522.30,888.00,531.15,3.090794451450189,67.64585883312934,False,100.88461538461539,8503,6.53,1233.05,6.699346405228757,13.564799237326152,43.21869782971619
cologne,2,vehev2,kapusta2,22737,488.76,26994.54,852.00,363.24,5.156477616826255,80.60691669179614,False,303.962962962963,10000,5.09,1019.82,25.06142506142506,37.764623317975165,71.78170325639144
cologne,2,vehev4,tpnx,16993,358.67,22112.79,890.00,531.3299999999999,3.5979312459921373,72.2062504358877,False,178.73076923076923,8315,6.52,1232.35,8.30564784053156,16.609713021295025,49.31114362350646
cologne,2,vehev2,rfid,6325,2913.56,37506.22,3277.00,363.44000000000005,-1.1845762284617698,-18.45762284617698,False,203.7037037037037,40498,3.90,1819.98,-5.56900726392252,-13.829141831418458,-19.53012012632449
cologne,2,vehev3,allgreen,20276,2750.80,7307.31,3208.00,457.1999999999998,2.300465319179875,56.53053355498947,False,3211.3333333333335,40249,3.95,1791.64,20.42682926829269,47.779604304384826,47.07560815253123
cologne,2,vehev2,no-preemption,22570,2629.45,68806.87,2993.00,363.5500000000002,,,False,,36585,4.02,1677.51,,,
cologne,2,vehev2,allgreen,21907,125.66,13915.95,489.00,363.34000000000003,15.465860257838614,93.53414563866134,False,491.5925925925926,7120,5.25,927.12,21.247113163972276,34.59932279909707,73.1127978550659
cologne,2,vehev3,kapusta2,11718,4053.20,8305.25,4510.00,456.8000000000002,2.2484259350636533,55.52444114768274,False,1603.2083333333333,55601,3.55,2430.10,10.248447204968937,45.65929556772519,38.19364161849711
cologne,2,vehev1,allgreen,2094,6828.34,104170.68,7360.00,531.6599999999999,-1.2589099208887888,-25.890992088878882,False,7361.961538461538,81567,3.27,3741.67,-2.678571428571419,-21.237168852713985,-18.197626396556977
cologne,2,vehev6,fuzzy,12811,442.29,20647.60,748.00,305.71,1.9349521806959233,48.319136256879446,False,44.291666666666664,7360,6.61,1192.84,4.754358161648198,10.89497942017944,37.59538748516194
cologne,2,vehev2,tpnx,15239,176.16,2090.44,540.00,363.84000000000003,18.800749318801092,94.68106306273665,False,164.92592592592592,7307,5.24,934.08,38.25857519788918,53.64896314564591,83.83156683557188
cologne,2,vehev2,rfid,20276,1441.30,4730.72,1805.00,363.70000000000005,1.7160757649344343,41.7275145751967,False,203.7037037037037,20424,4.61,1255.75,12.165450121654509,22.592556063762903,40.803431685119705
cologne,2,vehev1,kapusta2,6479,15554.42,136615.45,16086.00,531.5799999999999,-2.2566545136949436,-125.66545136949436,False,3436.730769230769,106476,3.07,6356.47,-6.969696969696971,-73.37277299555961,-35.64167239929679
cologne,2,vehev6,kapustaimp,22737,40.00,6534.16,497.00,457.0,19.091,94.76192970509665,False,64.41666666666667,5679,6.74,1127.57,6.141732283464574,14.266923152956569,48.615635179153095
cologne,2,vehev6,fuzzy,22737,790.20,9520.64,1096.00,305.79999999999995,-1.0347807867581584,-3.4780786758158433,False,44.291666666666664,10115,6.43,1281.29,1.2598425196850505,2.5790558161814525,8.478103510676805
