scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported
ny,1,veh4856,djahel_wc!start_el!low,27422,380.32,,720.00,339.68,1.7540755153554901,42.98991170871371,False
ny,1,veh4856,rfid_dd!1000_nc!5,5224,317.51,,690.00,372.49,2.8498000062990143,64.90981831041952,False
ny,1,veh4856,rfid_dd!1000_nc!5,25627,276.38,,690.00,413.62,3.1267457847890583,68.01786685490123,False
ny,1,veh4856,rfid_dd!1000_nc!2,22737,311.10,,690.00,378.9,2.8897782063645128,65.39526812827444,False
ny,1,veh4856,djahel_wc!start_el!medium,15239,360.97,,690.00,329.03,1.8801008394049366,46.81136356938672,False
ny,1,veh4856,rfid_dd!250_nc!2,2646,491.27,,867.00,375.73,1.8348565961691128,45.499828047170546,False
ny,1,veh4856,djahel_wc!start_el!low,16250,452.66,,813.00,360.34,2.028454027305262,50.701372250054455,False
ny,1,veh4856,rfid_dd!1000_nc!5,20276,568.64,,956.00,387.36,1.7238498874507597,41.99030859474624,False
ny,1,veh4856,rfid_dd!250_nc!2,6479,471.31,,867.00,395.69,1.873098385351467,46.612521380591524,False
ny,1,veh4856,rfid_dd!1000_nc!2,16993,296.83,,690.00,393.17,2.9774618468483642,66.41434713736139,False
ny,1,veh4856,rfid_dd!250_nc!5,23215,436.70,,778.00,341.3,1.7315090451110602,42.24690868213978,False
ny,1,veh4856,no-preemption,12837,968.12,,1368.00,399.88,,,False
ny,1,veh4856,kapusta2,10950,125.02,,474.00,348.98,5.983682610782275,83.28788364880762,False
ny,1,veh4856,djahel_wc!start_el!medium,10105,440.03,,778.00,337.97,2.1357861963957,53.178834019642274,False
ny,1,veh4856,rfid_dd!250_nc!5,13518,465.06,,866.00,400.94,1.8819722186384553,46.86425282497172,False
ny,1,veh4856,djahel_wc!start_el!low,17651,509.58,,866.00,356.42,1.632363907531693,38.73915029693925,False
ny,1,veh4856,no-preemption,21866,808.58,,1188.00,379.41999999999996,,,False
ny,1,veh4856,rfid_dd!250_nc!2,22760,482.16,,866.00,383.84,1.8534303965488632,46.045991159850054,False
ny,1,veh4856,petri_lc!False,6325,91.03,,459.00,367.97,9.988355487202021,89.98834191192644,False
ny,1,veh4856,kapusta2,10944,164.08,,531.00,366.91999999999996,6.098915163334959,83.60364141459564,False
ny,1,veh4856,no-preemption,5031,902.79,,1278.00,375.21000000000004,,,False
ny,1,veh4856,rfid_dd!250_nc!2,32668,409.59,,779.00,369.41,1.996606362460021,49.915014857114905,False
ny,1,veh4856,no-preemption,14368,863.42,,1278.00,414.58000000000004,,,False
ny,1,veh4856,no-preemption,10944,1000.71,,1368.00,367.28999999999996,,,False
ny,1,veh4856,djahel_wc!start_el!high,6325,332.47,,598.00,265.53,2.7348031401329442,63.43429677532883,False
ny,1,veh4856,kapusta2,3229,166.01,,521.00,354.99,5.011625805674357,80.04639534604198,False
ny,1,veh4856,rfid_dd!250_nc!2,32556,371.63,,779.00,407.37,2.3468503619191132,57.38969913777289,False
ny,1,veh4856,djahel_wc!start_el!medium,30366,467.64,,778.00,310.36,1.4882174322128134,32.80551763776134,False
ny,1,veh4856,allgreen,227,93.75,,457.00,363.25,8.763093333333332,88.58850451590915,False
ny,1,veh4856,rfid_dd!250_nc!5,7006,375.69,,778.00,402.31,2.330937741222817,57.09881125029976,False
ny,1,veh4856,petri_lc!True,21907,109.57,,461.00,351.43,7.621155425755225,86.87863002215437,False
ny,1,veh4856,no-preemption,22570,740.62,,1098.00,357.38,,,False
ny,1,veh4856,allgreen,21866,39.61,,417.00,377.39,20.4135319363797,95.10128867891859,False
ny,1,veh4856,rfid_dd!250_nc!5,20156,497.06,,866.00,368.94,1.645233975777572,39.218371689207366,False
ny,1,veh4856,rfid_dd!1000_nc!2,31475,531.48,,957.00,425.52,1.7752314292165274,43.66931637519873,False
ny,1,veh4856,rfid_dd!1000_nc!5,10079,274.96,,693.00,418.04,3.1328556881000873,68.08024053586561,False
ny,1,veh4856,djahel_wc!start_el!medium,25627,278.03,,690.00,411.97,3.1081897636945657,67.8269322008401,False
ny,1,veh4856,rfid_dd!250_nc!2,12837,379.58,,779.00,399.42,2.550503187733811,60.792050572243106,False
ny,1,veh4856,allgreen,30693,97.31,,430.00,332.69,6.934436337478162,85.5792172379555,False
ny,1,veh4856,rfid_dd!250_nc!2,24149,642.87,,1027.00,384.13,1.3932054692239488,28.22307821135488,False
ny,1,veh4856,kapusta2,11340,170.30,,542.00,371.7,5.325895478567234,81.22381477398015,False
ny,1,veh4856,rfid_dd!250_nc!2,5224,406.33,,778.00,371.67,2.2268599414269192,55.093718226426766,False
ny,1,veh4856,rfid_dd!1000_nc!5,32556,293.72,,700.00,406.28,2.969358572790412,66.32269308383782,False
ny,1,veh4856,djahel_wc!start_el!high,14368,413.27,,709.00,295.73,2.0892394802429406,52.13569294202127,False
ny,1,veh4856,allgreen,32668,46.78,,416.00,369.22,17.48161607524583,94.27970505875591,False
ny,1,veh4856,no-preemption,25627,864.17,,1278.00,413.83000000000004,,,False
ny,1,veh4856,petri_lc!True,30366,133.93,,446.00,312.07,5.196371238706787,80.75580142251599,False
ny,1,veh4856,no-preemption,22737,899.01,,1277.00,377.99,,,False
ny,1,veh4856,rfid_dd!1000_nc!2,10944,589.23,,956.00,366.77,1.698335115319994,41.11880564798993,False
ny,1,veh4856,allgreen,4771,78.99,,527.00,448.01,10.529940498797316,90.50327017408868,False
ny,1,veh4856,djahel_wc!start_el!medium,21866,312.69,,690.00,377.31,2.585883782660143,61.32850181800193,False
ny,1,veh4856,rfid_dd!1000_nc!2,10105,353.14,,691.00,337.86,2.661295803364105,62.42431980932316,False
ny,1,veh4856,rfid_dd!1000_nc!5,27548,288.45,,711.00,422.55,2.9693187727509103,66.32224168126095,False
ny,1,veh4856,djahel_wc!start_el!medium,25029,322.10,,710.00,387.9,2.762558211735486,63.8016677530287,False
ny,1,veh4856,petri_lc!False,2094,117.80,,451.00,333.2,6.480305602716468,84.56862899211401,False
ny,1,veh4856,rfid_dd!250_nc!2,27422,437.99,,778.00,340.01,1.5231169661407795,34.3451604682886,False
ny,1,veh4856,kapusta2,22760,118.11,,502.00,383.89,7.5662517991702645,86.78341632630224,False
ny,1,veh4856,rfid_dd!250_nc!2,16993,472.67,,866.00,393.33,1.869803456957285,46.51844308667119,False
ny,1,veh4856,rfid_dd!250_nc!5,24847,444.70,,779.00,334.3,1.7165504834720038,41.7436300517456,False
ny,1,veh4856,allgreen,22737,89.87,,470.00,380.13,10.003449426950038,90.0034482375057,False
ny,1,veh4856,rfid_dd!1000_nc!5,12837,,,,,,,True
ny,1,veh4856,petri_lc!False,7006,160.26,,563.00,402.74,5.464307999500812,81.69942104121228,False
ny,1,veh4856,djahel_wc!start_el!medium,3229,510.77,,866.00,355.23,1.6288740529005228,38.607899228346845,False
ny,1,veh4856,djahel_wc!start_el!high,20276,610.23,,887.00,276.77,1.606361535814365,37.747513389441465,False
ny,1,veh4856,djahel_wc!start_el!medium,24847,375.55,,710.00,334.45,2.032618825722274,50.80238422741862,False
ny,1,veh4856,djahel_wc!start_el!medium,12837,378.01,,779.00,400.99,2.561096267294516,60.954220551171346,False
ny,1,veh4856,djahel_wc!start_el!low,6426,375.59,,691.00,315.41,2.0797678319444075,51.91771001356991,False
ny,1,veh4856,petri_lc!True,8189,154.40,,553.00,398.6,5.692033678756476,82.431586732662,False
ny,1,veh4856,rfid_dd!1000_nc!5,18736,294.79,,689.00,394.21,3.3048950100071233,69.74185270721067,False
ny,1,veh4856,djahel_wc!start_el!low,30366,467.64,,778.00,310.36,1.4882174322128134,32.80551763776134,False
ny,1,veh4856,djahel_wc!start_el!low,19226,363.01,,775.00,411.99,2.3842593867937523,58.05825467065661,False
ny,1,veh4856,no-preemption,32556,872.16,,1278.00,405.84000000000003,,,False
ny,1,veh4856,djahel_wc!start_el!low,22570,351.37,,708.00,356.63,2.107806585650454,52.55731684264535,False
ny,1,veh4856,djahel_wc!start_el!low,16993,381.64,,776.00,394.36,2.3157949900429724,56.81828467979181,False
ny,1,veh4856,djahel_wc!start_el!low,2646,313.78,,690.00,376.22,2.8727452355153296,65.19009107953096,False
ny,1,veh4856,petri_lc!False,227,178.46,,542.00,363.53999999999996,4.603496581867085,78.2773815030309,False
ny,1,veh4856,rfid_dd!1000_nc!5,30366,324.02,,635.00,310.98,2.14786124313314,53.44205761908183,False
ny,1,veh4856,petri_lc!True,13518,86.91,,490.00,403.09000000000003,10.070532735013233,90.07003873267598,False
ny,1,veh4856,petri_lc!False,30616,123.06,,459.00,335.94,5.456200227531286,81.67222685571309,False
ny,1,veh4856,kapusta2,13518,81.18,,485.00,403.82,10.781350086228134,90.72472378689031,False
ny,1,veh4856,petri_lc!True,6479,154.19,,549.00,394.81,5.725468577728776,82.53418062776815,False
ny,1,veh4856,djahel_wc!start_el!low,6325,263.70,,633.00,369.3,3.4480091012514222,70.99775636795566,False
ny,1,veh4856,allgreen,31475,84.39,,508.00,423.61,11.180234624955563,91.05564387917329,False
ny,1,veh4856,rfid_dd!1000_nc!5,21907,348.98,,702.00,353.02,2.3928305347011287,58.20849050955032,False
ny,1,veh4856,allgreen,6426,110.07,,425.00,314.93,7.096756609430363,85.9090559950841,False
ny,1,veh4856,djahel_wc!start_el!low,15239,360.97,,690.00,329.03,1.8801008394049366,46.81136356938672,False
ny,1,veh4856,djahel_wc!start_el!low,10944,534.73,,903.00,368.27,1.8714304415312402,46.5649388933857,False
ny,1,veh4856,rfid_dd!250_nc!2,18736,473.68,,866.00,392.32,2.0567682823847324,51.380035925070565,False
ny,1,veh4856,djahel_wc!start_el!high,20395,,,,,,,True
ny,1,veh4856,djahel_wc!start_el!high,10950,296.73,,542.00,245.26999999999998,2.5210797694874127,60.33445620789221,False
ny,1,veh4856,petri_lc!True,19226,154.72,,567.00,412.28,5.594040847983454,82.12383450220102,False
ny,1,veh4856,djahel_wc!start_el!high,22760,416.74,,690.00,273.26,2.144382588664395,53.366530520897435,False
ny,1,veh4856,rfid_dd!1000_nc!2,27226,345.19,,778.00,432.81,2.451982965902836,59.21668241965974,False
ny,1,veh4856,djahel_wc!start_el!high,15239,469.81,,705.00,235.19,1.4445414103573784,30.77387793593257,False
ny,1,veh4856,djahel_wc!start_el!high,29914,724.95,,1026.00,301.04999999999995,1.1817504655493483,15.379766782225024,False
ny,1,veh4856,djahel_wc!start_el!medium,18736,313.92,,709.00,395.08,3.103497706422018,67.7782909930716,False
ny,1,veh4856,djahel_wc!start_el!high,25627,485.49,,779.00,293.51,1.7799954684957464,43.82008169688834,False
ny,1,veh4856,petri_lc!False,24847,117.66,,452.00,334.34000000000003,6.487761346251912,84.58636274317155,False
ny,1,veh4856,rfid_dd!250_nc!2,2094,444.70,,779.00,334.3,1.716617944681808,41.745919463438916,False
ny,1,veh4856,petri_lc!True,11718,86.61,,502.00,415.39,9.964784666897586,89.96466021667342,False
ny,1,veh4856,rfid_dd!250_nc!5,21035,464.94,,778.00,313.06,1.4924721469436917,32.99707454857258,False
ny,1,veh4856,petri_lc!True,22760,100.67,,484.00,383.33,8.877023939604648,88.73496335254293,False
ny,1,veh4856,rfid_dd!250_nc!5,21907,425.41,,779.00,353.59,1.9629298794104508,49.05574516496017,False
ny,1,veh4856,rfid_dd!250_nc!2,227,411.82,,776.00,364.18,1.9949006847651887,49.87219125057818,False
ny,1,veh4856,petri_lc!True,30693,132.77,,465.00,332.23,5.082398132108156,80.32424902562279,False
ny,1,veh4856,petri_lc!False,12811,41.51,,402.00,360.49,17.709708503974948,94.35337967434332,False
ny,1,veh4856,rfid_dd!1000_nc!2,18736,295.96,,690.00,394.04,3.2918299770239225,69.6217603284578,False
ny,1,veh4856,rfid_dd!250_nc!2,20156,410.45,,779.00,368.55,1.9923985869167986,49.8092396488053,False
ny,1,veh4856,djahel_wc!start_el!medium,12087,292.40,,690.00,397.6,3.0115937072503423,66.79498972279949,False
ny,1,veh4856,no-preemption,6479,882.81,,1278.00,395.19000000000005,,,False
ny,1,veh4856,rfid_dd!1000_nc!5,25029,301.66,,690.00,388.34,2.9497447457402375,66.09876154727922,False
ny,1,veh4856,allgreen,5224,260.45,,633.00,372.55,3.4741409099635248,71.2159055744662,False
ny,1,veh4856,rfid_dd!250_nc!5,24149,483.98,,867.00,383.02,1.8505929997107318,45.963266901133245,False
ny,1,veh4856,djahel_wc!start_el!medium,10079,424.08,,721.00,296.92,2.0312441048858707,50.769087890783716,False
ny,1,veh4856,rfid_dd!250_nc!2,27226,434.23,,866.00,431.77,1.9491974299334454,48.69683364839319,False
ny,1,veh4856,petri_lc!False,5031,96.92,,472.00,375.08,9.314795707800247,89.26439149746895,False
ny,1,veh4856,petri_lc!False,7324,97.87,,469.00,371.13,9.269030346377848,89.21138498170113,False
ny,1,veh4856,kapusta2,2094,42.07,,376.00,333.93,18.14547183265985,94.48898320626687,False
ny,1,veh4856,rfid_dd!1000_nc!2,11340,338.69,,711.00,372.31,2.677965100829667,62.65821389195148,False
ny,1,veh4856,rfid_dd!250_nc!2,29914,357.22,,779.00,421.78,2.3982699736856836,58.30327648795976,False
ny,1,veh4856,no-preemption,20276,980.25,,1368.00,387.75,,,False
ny,1,veh4856,rfid_dd!250_nc!5,12087,421.40,,819.00,397.6,2.0896772662553396,52.14572048285808,False
ny,1,veh4856,petri_lc!False,12837,99.30,,499.00,399.7,9.74944612286002,89.74300706523984,False
ny,1,veh4856,kapusta2,22570,147.82,,505.00,357.18,5.010282776349615,80.04104669061057,False
ny,1,veh4856,petri_lc!False,27422,40.84,,380.00,339.15999999999997,16.334720861900095,93.87807108272999,False
ny,1,veh4856,rfid_dd!250_nc!5,14368,363.50,,778.00,414.5,2.3752957359009628,57.89997915267193,False
ny,1,veh4856,no-preemption,22760,893.65,,1278.00,384.35,,,False
ny,1,veh4856,djahel_wc!start_el!medium,21181,869.26,,1108.00,238.74,1.1913581667165174,16.06218617226728,False
ny,1,veh4856,kapusta2,16250,328.80,,688.00,359.2,2.792579075425791,64.19080810280984,False
ny,1,veh4856,rfid_dd!250_nc!5,25627,408.13,,821.00,412.87,2.1173890672089772,52.77202402305101,False
ny,1,veh4856,rfid_dd!250_nc!5,30616,441.97,,778.00,336.03,1.5191981356200648,34.17580126295723,False
ny,1,veh4856,petri_lc!True,32556,87.12,,493.00,405.88,10.011019283746556,90.01100715465053,False
ny,1,veh4856,rfid_dd!250_nc!5,29914,397.34,,820.00,422.66,2.156113152463885,53.6202448903363,False
ny,1,veh4856,petri_lc!True,24847,117.66,,452.00,334.34000000000003,6.487761346251912,84.58636274317155,False
ny,1,veh4856,petri_lc!True,13347,181.75,,538.00,356.25,4.087812929848694,75.53704102508884,False
ny,1,veh4856,allgreen,13518,82.38,,485.00,402.62,10.624302015052198,90.58761696925379,False
ny,1,veh4856,rfid_dd!250_nc!2,3229,,,,,,,True
ny,1,veh4856,kapusta2,30693,171.94,,504.00,332.06,3.9245667093172036,74.51948013456038,False
ny,1,veh4856,rfid_dd!1000_nc!2,5224,341.41,,714.00,372.59,2.6503031545648925,62.268467353344235,False
ny,1,veh4856,rfid_dd!1000_nc!5,31737,344.30,,781.00,436.7,2.447720011617775,59.14565410857312,False
ny,1,veh4856,djahel_wc!start_el!medium,2094,269.72,,604.00,334.28,2.830268426516387,64.66766223898975,False
ny,1,veh4856,allgreen,25029,42.47,,431.00,388.53,20.951730633388276,95.22712458699513,False
ny,1,veh4856,djahel_wc!start_el!high,27422,446.84,,689.00,242.16000000000003,1.4929504968221288,33.01854266912504,False
ny,1,veh4856,petri_lc!False,10280,88.03,,553.00,464.97,9.245938884471203,89.1844407312758,False
ny,1,veh4856,rfid_dd!1000_nc!2,10079,272.53,,690.00,417.47,3.1607896378380365,68.36233616976817,False
ny,1,veh4856,rfid_dd!1000_nc!2,3229,431.27,,786.00,354.73,1.9291395181672735,48.1634173898411,False
ny,1,veh4856,petri_lc!False,10944,354.08,,722.00,367.92,2.82622571170357,64.61712184349113,False
ny,1,veh4856,allgreen,15239,99.66,,429.00,329.34000000000003,6.8097531607465385,85.31517991335868,False
ny,1,veh4856,rfid_dd!1000_nc!2,10950,429.33,,779.00,349.67,1.7424358884773952,42.60907924286174,False
ny,1,veh4856,rfid_dd!250_nc!2,20395,434.18,,866.00,431.82,1.949629186051868,48.70819501707049,False
ny,1,veh4856,djahel_wc!start_el!high,11718,394.78,,690.00,295.22,2.1861543137950252,54.257574879786794,False
ny,1,veh4856,djahel_wc!start_el!high,3229,,,,,,,True
ny,1,veh4856,rfid_dd!1000_nc!5,13518,288.43,,691.00,402.57,3.034462434559512,67.04523382425191,False
ny,1,veh4856,no-preemption,18685,882.35,,1278.00,395.65,,,False
ny,1,veh4856,no-preemption,18736,974.25,,1368.00,393.75,,,False
ny,1,veh4856,rfid_dd!250_nc!5,10950,429.95,,779.00,349.05,1.7399232468891732,42.52620040637366,False
ny,1,veh4856,no-preemption,10079,861.41,,1278.00,416.59000000000003,,,False
ny,1,veh4856,no-preemption,21035,693.91,,1007.00,313.09000000000003,,,False
ny,1,veh4856,djahel_wc!start_el!low,27548,288.83,,711.00,422.17,2.9654121801751896,66.2778750729714,False
ny,1,veh4856,djahel_wc!start_el!low,2094,269.72,,604.00,334.28,2.830268426516387,64.66766223898975,False
ny,1,veh4856,petri_lc!True,21866,89.30,,468.00,378.7,9.05464725643897,88.95594746345445,False
ny,1,veh4856,djahel_wc!start_el!high,25029,410.86,,686.00,275.14,2.1657498904736405,53.8266166190915,False
ny,1,veh4856,djahel_wc!start_el!high,18685,417.87,,702.00,284.13,2.1115418670878503,52.64124213747379,False
ny,1,veh4856,rfid_dd!250_nc!2,7324,407.73,,779.00,371.27,2.2249037353150367,55.05423519555536,False
ny,1,veh4856,petri_lc!False,13518,96.31,,498.00,401.69,9.087633682898971,88.99603532785669,False
ny,1,veh4856,djahel_wc!start_el!low,10280,261.18,,726.00,464.82,3.116318247951604,67.91085118930607,False
ny,1,veh4856,no-preemption,13518,875.23,,1278.00,402.77,,,False
ny,1,veh4856,rfid_dd!1000_nc!2,30693,387.40,,721.00,333.6,1.7418430562725864,42.589546377391486,False
ny,1,veh4856,petri_lc!False,27548,85.64,,508.00,422.36,10.001167678654834,90.00116754232342,False
ny,1,veh4856,djahel_wc!start_el!medium,32668,321.09,,691.00,369.91,2.5469183095082375,60.736863987087155,False
ny,1,veh4856,djahel_wc!start_el!medium,31737,288.68,,725.00,436.32,2.919322433143966,65.74547611984573,False
ny,1,veh4856,djahel_wc!start_el!high,7324,423.65,,690.00,266.35,2.1412958810338725,53.29930772961771,False
ny,1,veh4856,rfid_dd!250_nc!5,6479,421.62,,817.00,395.38,2.093852284047246,52.2411390899514,False
ny,1,veh4856,rfid_dd!1000_nc!2,25627,277.05,,690.00,412.95,3.119184262768453,67.94033581355521,False
ny,1,veh4856,petri_lc!True,25627,86.57,,500.00,413.43,9.98232644103038,89.98229515025979,False
ny,1,veh4856,rfid_dd!250_nc!2,6426,500.74,,816.00,315.26,1.5599712425610097,35.89625419259031,False
ny,1,veh4856,kapusta2,12087,124.05,,521.00,396.95,7.098669891172914,85.91285388205635,False
ny,1,veh4856,kapusta2,7324,132.76,,504.00,371.24,6.833082253690871,85.36531593103753,False
ny,1,veh4856,djahel_wc!start_el!medium,16250,609.18,,866.00,256.82000000000005,1.5072720706523526,33.654977129165765,False
ny,1,veh4856,petri_lc!True,31475,330.87,,755.00,424.13,2.8515731253966816,64.93163751987281,False
ny,1,veh4856,djahel_wc!start_el!low,8189,467.12,,866.00,398.88,1.8814223325911972,46.84872276270126,False
ny,1,veh4856,no-preemption,6426,781.14,,1097.00,315.86,,,False
ny,1,veh4856,no-preemption,10950,748.08,,1097.00,348.91999999999996,,,False
ny,1,veh4856,no-preemption,12087,880.59,,1278.00,397.40999999999997,,,False
ny,1,veh4856,kapusta2,17651,177.89,,534.00,356.11,4.676035752431279,78.61436368445096,False
ny,1,veh4856,djahel_wc!start_el!high,24149,516.49,,788.00,271.51,1.7341090824604541,42.333500809467985,False
ny,1,veh4856,djahel_wc!start_el!low,20276,478.62,,866.00,387.38,2.048075717688354,51.17368018362662,False
ny,1,veh4856,rfid_dd!1000_nc!5,14368,283.29,,699.00,415.71,3.047830844717427,67.18978017650737,False
ny,1,veh4856,djahel_wc!start_el!high,2094,660.33,,899.00,238.66999999999996,1.156058334469129,13.499174722942698,False
ny,1,veh4856,kapusta2,30366,185.14,,496.00,310.86,3.759047207518635,73.39751418923774,False
ny,1,veh4856,petri_lc!False,16250,179.28,,539.00,359.72,5.121597501115573,80.474842082335,False
ny,1,veh4856,rfid_dd!1000_nc!5,12087,292.16,,690.00,397.84,3.0140676341730557,66.82224417719938,False
ny,1,veh4856,djahel_wc!start_el!high,7006,421.79,,709.00,287.21,2.076175347921952,51.83451142501513,False
ny,1,veh4856,rfid_dd!250_nc!2,21866,400.16,,778.00,377.84,2.020641743302679,50.51077197061515,False
ny,1,veh4856,djahel_wc!start_el!low,5224,349.45,,722.00,372.55,2.589326083846044,61.37991247071306,False
ny,1,veh4856,rfid_dd!1000_nc!2,6325,321.56,,690.00,368.44,2.8275904963303895,64.63419999120144,False
ny,1,veh4856,petri_lc!True,16250,177.92,,537.00,359.08000000000004,5.160746402877699,80.6229579612285,False
ny,1,veh4856,djahel_wc!start_el!low,24847,375.55,,710.00,334.45,2.032618825722274,50.80238422741862,False
ny,1,veh4856,rfid_dd!1000_nc!5,12811,327.59,,688.00,360.41,2.244055068836045,55.43781372002231,False
ny,1,veh4856,kapusta2,8189,192.86,,592.00,399.14,4.556932489889038,78.05541332423053,False
ny,1,veh4856,rfid_dd!1000_nc!5,21552,301.19,,690.00,388.81,3.247816992596036,69.21008781345519,False
ny,1,veh4856,djahel_wc!start_el!high,10280,565.28,,899.00,333.72,1.4398528163034248,30.548456850796146,False
ny,1,veh4856,rfid_dd!250_nc!5,20276,568.51,,956.00,387.49,1.7242440766213436,42.00357051772507,False
ny,1,veh4856,rfid_dd!1000_nc!2,2646,312.77,,691.00,378.23,2.882021933049845,65.30213776195073,False
ny,1,veh4856,rfid_dd!250_nc!2,13347,459.98,,816.00,356.02,1.6152006608982998,38.088187789383014,False
ny,1,veh4856,rfid_dd!250_nc!2,19226,364.20,,778.00,413.8,2.3764689730917077,57.92076348049127,False
ny,1,veh4856,rfid_dd!1000_nc!2,227,324.12,,687.00,362.88,2.5346785141305688,60.547264892762364,False
ny,1,veh4856,rfid_dd!1000_nc!5,21866,242.47,,620.00,377.53,3.3347630634717698,70.01286205446587,False
ny,1,veh4856,djahel_wc!start_el!high,4771,456.09,,778.00,321.91,1.823675151834068,45.16567279022795,False
ny,1,veh4856,allgreen,25627,83.34,,497.00,413.65999999999997,10.369210463162947,90.35606420033095,False
ny,1,veh4856,allgreen,10950,48.14,,397.00,348.86,15.539675945159951,93.56485937332906,False
ny,1,veh4856,rfid_dd!250_nc!2,8189,467.29,,866.00,398.71,1.8807378715572771,46.82937930249758,False
ny,1,veh4856,rfid_dd!1000_nc!5,22760,306.09,,690.00,383.91,2.9195661406775786,65.74833547809546,False
ny,1,veh4856,allgreen,8189,147.53,,547.00,399.47,5.957093472514065,83.21329009501054,False
ny,1,veh4856,rfid_dd!1000_nc!5,17651,334.52,,690.00,355.48,2.4866076766710514,59.78456877689886,False
ny,1,veh4856,no-preemption,11340,907.00,,1278.00,371.0,,,False
ny,1,veh4856,petri_lc!False,32556,87.12,,493.00,405.88,10.011019283746556,90.01100715465053,False
ny,1,veh4856,rfid_dd!250_nc!2,21552,475.91,,866.00,390.09,2.0554516610283455,51.348892364625186,False
ny,1,veh4856,rfid_dd!250_nc!2,10105,529.41,,866.00,336.59000000000003,1.7752025840086134,43.668401059788685,False
ny,1,veh4856,djahel_wc!start_el!high,20156,339.96,,601.00,261.04,2.4055182962701496,58.42891731272469,False
ny,1,veh4856,no-preemption,31475,943.50,,1368.00,424.5,,,False
ny,1,veh4856,allgreen,11340,87.25,,460.00,372.75,10.39541547277937,90.38037486218302,False
ny,1,veh4856,djahel_wc!start_el!low,5031,314.79,,690.00,375.21,2.867911941294196,65.13142591300303,False
ny,1,veh4856,petri_lc!True,10105,120.35,,457.00,336.65,7.808973826339842,87.19422010831977,False
ny,1,veh4856,kapusta2,31475,84.97,,509.00,424.03,11.103919030245969,90.99417064122946,False
ny,1,veh4856,djahel_wc!start_el!medium,2646,313.78,,690.00,376.22,2.8727452355153296,65.19009107953096,False
ny,1,veh4856,rfid_dd!1000_nc!5,6479,382.09,,778.00,395.91,2.310476589285247,56.71888628357178,False
ny,1,veh4856,rfid_dd!250_nc!5,12837,419.14,,819.00,399.86,2.3097771627618457,56.7057802751725,False
ny,1,veh4856,petri_lc!False,32668,101.97,,472.00,370.03,8.01990781602432,87.53102874821165,False
ny,1,veh4856,rfid_dd!1000_nc!5,10105,353.68,,691.00,337.32,2.657232526577697,62.36686138687606,False
ny,1,veh4856,petri_lc!False,12087,40.55,,437.00,396.45,21.716152897657217,95.39513280868509,False
ny,1,veh4856,rfid_dd!1000_nc!5,24149,396.45,,780.00,383.55,2.2591751797200152,55.73605761179032,False
ny,1,veh4856,kapusta2,29914,165.17,,587.00,421.83000000000004,5.186837803475208,80.72043048406113,False
ny,1,veh4856,djahel_wc!start_el!medium,227,355.44,,718.00,362.56,2.311332433040738,56.73491248143729,False
ny,1,veh4856,kapusta2,23215,124.61,,466.00,341.39,6.0681325736297245,83.52046551610131,False
ny,1,veh4856,kapusta2,20395,158.33,,590.00,431.66999999999996,5.3463651866355075,81.29570343418115,False
ny,1,veh4856,petri_lc!True,6325,93.17,,461.00,367.83,9.758935279596436,89.75298051119617,False
ny,1,veh4856,petri_lc!False,29914,86.67,,509.00,422.33,9.884735202492212,89.88339111251182,False
ny,1,veh4856,kapusta2,21907,167.47,,519.00,351.53,4.986266196930793,79.94491347823484,False
ny,1,veh4856,rfid_dd!250_nc!2,22570,422.95,,779.00,356.05,1.7510816881428066,42.89244146795927,False
ny,1,veh4856,kapusta2,12811,95.79,,456.00,360.21,7.6743918989456095,86.96965162624298,False
ny,1,veh4856,rfid_dd!1000_nc!2,12811,328.47,,688.00,359.53,2.238043048071361,55.318107001482716,False
ny,1,veh4856,djahel_wc!start_el!high,32668,276.17,,542.00,265.83,2.961183329108882,66.22971667543011,False
ny,1,veh4856,djahel_wc!start_el!low,10079,450.19,,867.00,416.81,1.913436549012639,47.73801093555914,False
ny,1,veh4856,petri_lc!True,3229,105.11,,461.00,355.89,7.91532680049472,87.36628284333759,False
ny,1,veh4856,rfid_dd!250_nc!2,14368,364.66,,779.00,414.34,2.367739812428015,57.76562970512612,False
ny,1,veh4856,rfid_dd!250_nc!5,21181,623.05,,956.00,332.95000000000005,1.6621458951930022,39.83680957898803,False
ny,1,veh4856,djahel_wc!start_el!medium,7006,376.70,,779.00,402.3,2.324688080700823,56.98347626497357,False
ny,1,veh4856,rfid_dd!250_nc!5,13347,421.87,,779.00,357.13,1.7611112427999147,43.217669861096155,False
ny,1,veh4856,rfid_dd!1000_nc!5,22570,333.53,,690.00,356.47,2.220549875573412,54.96610947584457,False
ny,1,veh4856,djahel_wc!start_el!medium,20276,478.62,,866.00,387.38,2.048075717688354,51.17368018362662,False
ny,1,veh4856,rfid_dd!1000_nc!2,12087,291.67,,690.00,398.33,3.0191312099290295,66.87788868826581,False
ny,1,veh4856,djahel_wc!start_el!low,13347,361.95,,718.00,356.05,2.0526592070728005,51.28270700979864,False
ny,1,veh4856,kapusta2,20156,116.73,,485.00,368.27,7.0057397412833025,85.72598987502751,False
ny,1,veh4856,rfid_dd!250_nc!5,6325,408.62,,778.00,369.38,2.225148059321619,55.05917029607145,False
