scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime
oneintersection,1,vehev1,fuzzy,2094,1799.85,172.71,1909.00,109.15000000000009,-1.0066049976510592,-0.6604997651059152,False,30.0
oneintersection,1,vehev1,allgreen,4771,435.16,112.79,586.00,150.83999999999997,4.12108190091001,75.73452738759737,False,593.0
oneintersection,1,vehev1,allgreen,15239,468.24,117.07,619.00,150.76,3.8215231505211005,73.83242333979736,False,619.0
oneintersection,1,vehev1,kapustaimp,21907,448.54,96.27,599.00,150.45999999999998,4.009831899050251,75.06129869841041,False,606.0
oneintersection,1,vehev1,allgreen,20276,540.67,120.82,691.00,150.33000000000004,3.5843675439732188,72.10107535759252,False,698.0
oneintersection,1,vehev1,fuzzy,22737,2248.14,216.29,2357.00,108.86000000000013,-1.0692800882767017,-6.9280088276701735,False,30.0
oneintersection,1,vehev1,no-preemption,21907,1798.57,158.46,1949.00,150.43000000000006,,,False,
oneintersection,1,vehev1,kapustaimp,22737,486.38,126.66,637.00,150.62,4.322710637772935,76.86636733762033,False,637.0
oneintersection,1,vehev1,rfid,27226,1835.74,203.88,1986.00,150.26,1.0560482421257913,5.307356225788318,False,150.0
oneintersection,1,vehev1,kapustaimp,22760,510.33,106.68,661.00,150.67000000000002,3.5119040620774795,71.52541805460237,False,668.0
