scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime
turinkap,1,vehev1,fuzzy,22760,5360.95,21171.98,5858.00,497.0500000000002,-1.0276673401551195,-2.7667340155119513,False,52.303030303030305
turinkap,1,vehev6,allgreen,20276,2253.82,23953.51,3247.00,993.1799999999998,1.6895404247011738,40.8123069812391,False,3249.242424242424
turinkap,1,vehev3,no-preemption,11718,10063.15,54245.76,11058.00,994.8500000000004,,,False,
turinkap,1,vehev3,fuzzy,27226,12773.59,47985.94,13437.00,663.4099999999999,-1.1303831868908862,-13.038318689088623,False,47.303030303030305
turinkap,1,vehev2,allgreen,4771,85.49,4549.58,927.00,841.51,11.230085390104106,91.0953482074037,False,928.7894736842105
turinkap,1,vehev4,kapusta2,21907,3863.45,29856.42,4609.00,745.5500000000002,1.4891508884546196,32.847637687154766,False,1200.3714285714286
turinkap,1,vehev4,no-preemption,11718,5536.79,46110.40,6281.00,744.21,,,False,
turinkap,1,vehev3,fuzzy,20276,11818.48,57005.39,12482.00,663.5200000000004,-1.1171282896664632,-11.712828966646317,False,47.303030303030305
turinkap,1,vehev2,rfid,14368,428.10,5217.36,1270.00,841.9,2.48701238028498,59.791112906104125,False,211.31578947368422
turinkap,1,vehev4,kapustaimp,30616,6639.61,40582.26,7384.00,744.3900000000003,-1.636371478144285,-63.63714781442851,False,1160.057142857143
turinkap,1,vehev5,allgreen,27226,84.27,8423.61,927.00,842.73,11.394802420790317,91.22406898275432,False,928.7894736842105
turinkap,1,vehev6,kapusta2,12811,3237.37,28515.38,4231.00,993.6300000000001,1.306152833936189,23.439281068936978,False,1326.3939393939395
turinkap,1,vehev5,allgreen,16250,81.08,8344.67,923.00,841.92,8.207326097681303,87.81576376887821,False,924.7894736842105
turinkap,1,vehev5,kapustaimp,32668,128.42,8732.35,970.00,841.58,6.687198255723408,85.04605424036704,False,93.57894736842105
turinkap,1,vehev4,no-preemption,22760,4795.07,33341.39,5540.00,744.9300000000003,,,False,
turinkap,1,vehev1,kapustaimp,16250,1758.05,10834.76,2502.00,743.95,4.514365347970763,77.84849202669193,False,135.28571428571428
turinkap,1,vehev4,allgreen,25029,1540.65,14932.20,2284.00,743.3499999999999,4.00229124071009,75.01431205634653,False,2286.8285714285716
turinkap,1,vehev4,no-preemption,14368,5435.04,25149.49,6179.00,743.96,,,False,
turinkap,1,vehev2,allgreen,14368,78.45,4722.97,920.00,841.55,13.57157425111536,92.6316580413078,False,921.7368421052631
turinkap,1,vehev3,kapustaimp,22737,1703.44,18215.24,2696.00,992.56,5.573568778471798,82.05817421931614,False,368.030303030303
turinkap,1,vehev5,kapustaimp,6325,172.80,8845.93,1016.00,843.2,6.7656828703703695,85.21952596419499,False,93.6842105263158
turinkap,1,vehev2,fuzzy,32668,1549.34,9737.66,2111.00,561.6600000000001,-1.6089015348189992,-60.89015348189992,False,42.333333333333336
turinkap,1,vehev2,kapustaimp,24847,120.13,4999.79,962.00,841.87,5.5896112544743195,82.10966819562758,False,88.3157894736842
turinkap,1,vehev3,fuzzy,22760,9485.34,42102.22,10149.00,663.6599999999999,1.1713454657397626,14.628089726846682,False,47.46875
turinkap,1,vehev2,allgreen,22737,101.99,5009.56,943.00,841.01,10.48406706539857,90.46171687225865,False,947.421052631579
turinkap,1,vehev2,fuzzy,27548,1300.69,8574.20,1863.00,562.31,-1.9546608959620098,-95.46608959620097,False,41.78947368421053
turinkap,1,vehev2,kapustaimp,16993,115.89,4763.15,958.00,842.11,7.3968418327724565,86.4807167354938,False,89.94736842105263
turinkap,1,vehev6,no-preemption,16993,5055.45,34510.03,6049.00,993.5500000000002,,,False,
