scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime
turin,1,vehev5,allgreen,4771,103.11,3190.66,945.00,841.89,10.360682765978082,90.34812644506641,False,950.3684210526316
turin,1,vehev3,no-preemption,22570,10634.05,9609.65,11628.00,993.9500000000007,,,False,
turin,1,vehev1,allgreen,6325,78.25,1654.92,822.00,743.75,19.657380191693292,94.91285211839889,False,825.8
turin,1,vehev1,tpn4,22737,103.73,4855.41,848.00,744.27,37.10710498409332,97.30509830818472,False,379.37142857142857
turin,1,vehev5,tpn4,21907,235.01,8724.30,1078.00,842.99,3.6187396281009323,72.36606932881803,False,351.05263157894734
turin,1,vehev2,fuzzy,17651,206.63,1691.45,769.00,562.37,1.694429656874607,40.98309151148178,False,41.78947368421053
turin,1,vehev3,allgreen,16250,2051.10,5911.33,3045.00,993.9000000000001,5.972712203208035,83.2571875895362,False,3047.787878787879
turin,1,vehev5,tpn4,14368,107.66,8595.88,951.00,843.34,7.006501950585176,85.72754268745359,False,364.1578947368421
turin,1,vehev2,tpn4,6325,69.43,2687.23,911.00,841.5699999999999,5.171395650295261,80.66286032585991,False,307.57894736842104
turin,1,vehev6,allgreen,12811,1574.62,19222.84,2568.00,993.3800000000001,2.6854098131612707,62.76173584013244,False,2570.7272727272725
turin,1,vehev2,no-preemption,22737,347.74,2312.42,1191.00,843.26,,,False,
turin,1,vehev4,no-preemption,6325,4689.11,13401.70,5433.00,743.8900000000003,,,False,
turin,1,vehev3,allgreen,27226,622.97,3081.88,1616.00,993.03,11.938327688331702,91.62361742694178,False,1618.969696969697
turin,1,vehev4,kapusta2,30366,3575.21,11206.20,4319.00,743.79,1.459600974488212,31.48812466704226,False,1134.5142857142857
turin,1,vehev6,rfid,30616,5411.02,36372.97,6405.00,993.9799999999996,-1.087004210593983,-8.7004210593983,False,238.33333333333334
turin,1,vehev5,fuzzy,15239,1439.43,6273.64,2001.00,561.5699999999999,-1.6805954465849389,-68.05954465849389,False,41.833333333333336
turin,1,vehev2,rfid,6479,137.23,1937.29,979.00,841.77,2.5227719886322233,60.36106296938186,False,211.31578947368422
turin,1,vehev6,no-preemption,21907,2534.26,23829.45,3529.00,994.7399999999998,,,False,
turin,1,vehev6,allgreen,31737,2014.41,21422.52,3009.00,994.5899999999999,2.180256253692148,54.133831823366954,False,3011.909090909091
turin,1,vehev4,tpn4,11718,4776.73,18411.15,5522.00,745.2700000000004,1.15911722035786,13.72744857579934,False,3812.942857142857
turin,1,vehev1,rfid,22570,844.67,2794.58,1588.00,743.33,6.672830809665314,85.01385650972084,False,265.1714285714286
turin,1,vehev2,kapusta2,30366,206.75,1953.66,1049.00,842.25,1.7114389359129383,41.56963599366945,False,289.4736842105263
turin,1,vehev6,no-preemption,11718,3114.18,26625.14,4108.00,993.8200000000002,,,False,
