scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime
colognekap,1,vehev1,fuzzy,10105,11593.64,29112.78,11948.00,354.3600000000006,-1.7583518238499605,-75.83518238499605,False,40.53846153846154
colognekap,1,vehev6,kapustaimp,25029,126.59,2535.10,584.00,457.40999999999997,24.98759775653685,95.99801465613717,False,90.66666666666667
colognekap,1,vehev2,rfid,30366,702.27,9435.77,1066.00,363.73,1.5695103023053811,36.28585944729728,False,203.7037037037037
colognekap,1,vehev5,kapusta2,4771,1068.93,11934.34,1433.00,364.06999999999994,2.913240343146885,65.67396156131083,False,360.037037037037
colognekap,1,vehev4,no-preemption,27226,728.32,5177.97,1260.00,531.68,,,False,
colognekap,1,vehev4,fuzzy,30616,852.38,4950.42,1207.00,354.62,-1.1701604821328062,-17.01604821328062,False,39.04
colognekap,1,vehev2,rfid,10105,812.27,15607.51,1176.00,363.73,1.3613576766346165,26.543918827263767,False,203.7037037037037
colognekap,1,vehev6,kapusta2,22760,266.22,4443.09,723.00,456.78,11.526481857110658,91.32432590970416,False,246.25
colognekap,1,vehev5,kapustaimp,11718,160.65,6773.79,524.00,363.35,39.007594148770615,97.4363966252671,False,121.66666666666667
colognekap,1,vehev6,kapustaimp,6325,158.66,3047.13,616.00,457.34000000000003,10.84293457708307,90.77740446655893,False,89.25
colognekap,1,vehev3,rfid,16993,872.86,6075.35,1330.00,457.14,2.52094264830557,60.33229868707479,False,221.45833333333334
colognekap,1,vehev1,kapusta2,30366,2946.54,13829.86,3478.00,531.46,3.9647959980180145,74.77802135343417,False,886.2307692307693
colognekap,1,vehev6,kapusta2,22737,250.84,3150.51,708.00,457.15999999999997,6.0897783447616005,83.57904108512922,False,259.3333333333333
colognekap,1,vehev2,fuzzy,22737,1114.04,12526.75,1357.00,242.96000000000004,1.1608200782736706,13.854005567584293,False,40.74074074074074
colognekap,1,vehev4,allgreen,2094,297.32,3751.55,828.00,530.6800000000001,2.130028252387999,53.052265908732046,False,830.1538461538462
colognekap,1,vehev4,rfid,20276,684.57,5780.13,1216.00,531.43,1.054399111851235,5.159252434851258,False,202.69230769230768
colognekap,1,vehev2,no-preemption,27226,1488.66,16086.04,1852.00,363.3399999999999,,,False,
colognekap,1,vehev5,fuzzy,31737,2176.12,18773.36,2419.00,242.8800000000001,2.006070437292061,50.151301698564865,False,40.74074074074074
colognekap,1,vehev2,allgreen,17651,45.26,8899.17,409.00,363.74,24.415377817057003,95.9042206616955,False,411.5925925925926
colognekap,1,vehev4,no-preemption,12811,632.21,5750.84,1164.00,531.79,,,False,
colognekap,1,vehev2,fuzzy,30366,1502.84,11651.22,1746.00,243.16000000000008,-1.3634664586017309,-36.34664586017309,False,40.74074074074074
